problem_id	description	regex	pos_examples	neg_examples
b-2_t-sep_id-86	A list of three strings separated by dots, each string allowing only capital letters and digits	concat(repeatatleast(or(<cap>,<num>),1),concat(<.>,concat(repeatatleast(or(<cap>,<num>),1),concat(<.>,repeatatleast(or(<cap>,<num>),1)))))	2.T.9 HG4V8.W83.TI6 4415LKS.N.K32126 6.C76R.JR2E M.98JGU.4GV7CM8 HG4V8.W83.T80	J7G8W.TPX.e6 318Q.7h.2I4 2.UM.rs 4.vIF.G80L6M iU.M.R H.6B0L2N.a
b-2_t-sep_id-96	Three parts separated by commas. The first part is either 'jow' or 'go'. The second and third are the same as the first, except either 'K' or 'T' go in front of 'jow' or 'go'.	concat(or(const(<jow>),const(<go>)),concat(<,>,concat(concat(or(<K>,<T>),or(const(<jow>),const(<go>))),concat(<,>,concat(or(<K>,<T>),or(const(<jow>),const(<go>)))))))	jow,Tgo,Tgo jow,Kgo,Tgo go,Tjow,Kjow jow,Kjow,Kjow jow,Tgo,Kgo go,Kjow,Kjow	jow,Tjow,Ktuu jow,Kjow,Ktuu ug,Kjow,Tjow go,Kjow,Xgo fmk,Tjow,Tjow jow,Tgo,Xjow
b-2_t-sep_id-96	"A list of three comma separated strings. They must all have ""jow"" or ""go"". The second and third must start with ""K"" or ""T""."	concat(or(const(<jow>),const(<go>)),concat(<,>,concat(concat(or(<K>,<T>),or(const(<jow>),const(<go>))),concat(<,>,concat(or(<K>,<T>),or(const(<jow>),const(<go>)))))))	jow,Tgo,Tgo jow,Kgo,Tgo go,Tjow,Kjow jow,Kjow,Kjow jow,Tgo,Kgo go,Kjow,Kjow	jow,Tjow,Ktuu jow,Kjow,Ktuu ug,Kjow,Tjow go,Kjow,Xgo fmk,Tjow,Tjow jow,Tgo,Xjow
b-2_t-sep_id-97	the string must not begin with numbers must contain more or equal to three digits and letters separated by semicolons, are three blocks of string	concat(and(repeatatleast(or(<let>,<num>),1),not(startwith(<num>))),concat(<;>,concat(and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>)))),concat(<;>,and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>))))))))	O;e07;e5n d02F;tuf;ze5dbnoVA2I r312;D074;q5bO3 Ys;jm6;NhvY47 Sf;ARZgoj69Ge;IfM0 i;Af9;D92Up9	3faOA;eq3;z8d 22;P8vi8;pYWy5W9t3 kPpwuv;6lH;RF0 4;e3F8;y96dC9fDTz 4nNG;st7;kl5 OM2;EO;LzmLgTlr
b-2_t-sep_id-97	A list of three semi-colon separated strings. The first can have letters and digits. The other two can have 3 or more digits and letters. They all cannot start with a digit.	concat(and(repeatatleast(or(<let>,<num>),1),not(startwith(<num>))),concat(<;>,concat(and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>)))),concat(<;>,and(repeatatleast(or(<let>,<num>),1),and(repeatatleast(<any>,3),not(startwith(<num>))))))))	O;e07;e5n d02F;tuf;ze5dbnoVA2I r312;D074;q5bO3 Ys;jm6;NhvY47 Sf;ARZgoj69Ge;IfM0 i;Af9;D92Up9	3faOA;eq3;z8d 22;P8vi8;pYWy5W9t3 kPpwuv;6lH;RF0 4;e3F8;y96dC9fDTz 4nNG;st7;kl5 OM2;EO;LzmLgTlr
b-2_t-sep_id-98	This string starts with 'd', followed by 2 to 4 lowercase letters, then '-'. This is followed by 'd', then 2 to 4 lowercase letters, then '-'. This is followed by 'd', then 2 to 4 lowercase letters, then 3 to 4 '1'.	concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(<d>,concat(repeatrange(<low>,2,4),repeatrange(<1>,3,4)))))))	dzwr-dzoui-dqidf1111 dlq-dvl-dsg1111 dzwrp-dluno-dvkvd111 dvkk-djr-dgnes1111 dxux-dmoj-dvapx1111 dlqd-dli-des111	dmwt-dwet-dv111 dqc-dwa-dw1111 dyh-dj-dpbvz1111 dscj-dzs-drq11111 dfro-dwwoz-zzuf111 dwyknf-dqxl-dto1111
b-2_t-sep_id-98	"A list of three dash separated strings. They all start with ""d"" followed by 2-4 lowercase letters. The third one ends with 3-4 ""1""."	concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(concat(<d>,repeatrange(<low>,2,4)),concat(<->,concat(<d>,concat(repeatrange(<low>,2,4),repeatrange(<1>,3,4)))))))	dzwr-dzoui-dqidf1111 dlq-dvl-dsg1111 dzwrp-dluno-dvkvd111 dvkk-djr-dgnes1111 dxux-dmoj-dvapx1111 dlqd-dli-des111	dmwt-dwet-dv111 dqc-dwa-dw1111 dyh-dj-dpbvz1111 dscj-dzs-drq11111 dfro-dwwoz-zzuf111 dwyknf-dqxl-dto1111
b-2_t-uns_id-101	The string is six or more letters.	and(repeatatleast(<let>,1),repeatatleast(<any>,6))	cZwUqjayTIrpGKmdZ LXwaelS sftjZisUdvqwXyp PAJldHoH uIFapoEFAbFAJLpP sFqCpiWQnyTNP	PCEal PCEHR !=%!q;=&:_!= PCEaB !;&A_#:^$q:mg*l !Tq_M@t!wy!$-o$=+.
b-2_t-uns_id-101	A string of letters that is 6 or more.	and(repeatatleast(<let>,1),repeatatleast(<any>,6))	cZwUqjayTIrpGKmdZ LXwaelS sftjZisUdvqwXyp PAJldHoH uIFapoEFAbFAJLpP sFqCpiWQnyTNP	PCEal PCEHR !=%!q;=&:_!= PCEaB !;&A_#:^$q:mg*l !Tq_M@t!wy!$-o$=+.
b-2_t-uns_id-103	A string that has an 'O' and does not contain a digit. It does not begin with a lowercase and ends with 2 lowercase.	and(contain(<O>),and(endwith(repeat(<low>,2)),and(not(startwith(<low>)),not(contain(<num>)))))	^LhkDsOyiuvy RVO+yTX$WcUtslUtk Y.GOtaOqd ,Oux S,Otfbcj ,.Oi,tw-jap	Z=4OD0smwxTrqe O6xt9nQM,htct rA*Ohr%nda N^l!NruN$f%fk F$O+kL!^E6r!zaf O-f*#:a+-!Ko
b-2_t-uns_id-103	A string that has an 'O' but does not contain a digit. The string begins with something other than a lowercase and ends with 2 lowercase letters.	and(contain(<O>),and(endwith(repeat(<low>,2)),and(not(startwith(<low>)),not(contain(<num>)))))	^LhkDsOyiuvy RVO+yTX$WcUtslUtk Y.GOtaOqd ,Oux S,Otfbcj ,.Oi,tw-jap	Z=4OD0smwxTrqe O6xt9nQM,htct rA*Ohr%nda N^l!NruN$f%fk F$O+kL!^E6r!zaf O-f*#:a+-!Ko
b-2_t-uns_id-105	A list of strings containing special characters, lowercase, capital and can include '7'.  The overall length is 6-10.	and(repeatatleast(or(<spec>,or(<low>,or(<cap>,<7>))),1),repeatrange(<any>,6,10))	N%+s!_H! ;=Kj*E;+& +7_j_=+!_E ;=Kj*E;+_ =$;-_a7 +7_j_=+!_=	X!=t= !--0_sQb! X!=t: X!=t# X!=t7 !--0_sQbU
b-2_t-uns_id-105	A string of 6-10 characters that contains special characters, lowercase letters, capital letters or '7'.	and(repeatatleast(or(<spec>,or(<low>,or(<cap>,<7>))),1),repeatrange(<any>,6,10))	N%+s!_H! ;=Kj*E;+& +7_j_=+!_E ;=Kj*E;+_ =$;-_a7 +7_j_=+!_=	X!=t= !--0_sQb! X!=t: X!=t# X!=t7 !--0_sQbU
b-2_t-uns_id-107	This allows special characters, capital letters, and 'w'. It must be at least 6 characters long. It must contain # followed by a capital letter, and every special character must be followed by a capital letter.	and(repeatatleast(or(<spec>,or(<cap>,<w>)),1),and(repeatatleast(<any>,6),and(contain(concat(<#>,<cap>)),and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<cap>))))))))	@E#M%P^Nw$J@A#EX w@L#UW^XGR %Y=B;T=J!Z!S#M w,KZ#WwG $Nw^P:L^UO#Ww w#N$Z_Q	@M!T:ET:U Pq!N!Bpz#F =Z#PF Pq!N!Bp#Hn _;==#w#Qw =ZL#P
b-2_t-uns_id-107	"The string can have special characters, capital letters and ""w"". It must be 6 or more characters long, contain a ""#"" followed by a capital letter and all special characters must be have a following capital letter."	and(repeatatleast(or(<spec>,or(<cap>,<w>)),1),and(repeatatleast(<any>,6),and(contain(concat(<#>,<cap>)),and(not(endwith(<spec>)),not(contain(concat(<spec>,notcc(<cap>))))))))	@E#M%P^Nw$J@A#EX w@L#UW^XGR %Y=B;T=J!Z!S#M w,KZ#WwG $Nw^P:L^UO#Ww w#N$Z_Q	@M!T:ET:U Pq!N!Bpz#F =Z#PF Pq!N!Bp#Hn _;==#w#Qw =ZL#P
b-2_t-uns_id-108	"The string must start with a digit other than ""3"", cannot have 3 letters followed by a digit and cannot have ""KN""."	and(not(contain(concat(repeat(<let>,3),<num>))),and(and(startwith(<num>),not(startwith(<3>))),not(contain(const(<KN>)))))	4@_B&.^S_0 1KK=_^DKLP:^ 4C:F 8 0fYizUsJTN^BcbKlAHFK 71K_IZK;K_D	22EKD3 EKBg:+_O 0QK_e5KKM5 2ZvTPKKN 0KJKN:. ^KMv_K!KVO
b-2_t-uns_id-108	A string that begins with anything but 3, and has no numbers following 3 letters and no 'KN'.	and(not(contain(concat(repeat(<let>,3),<num>))),and(and(startwith(<num>),not(startwith(<3>))),not(contain(const(<KN>)))))	4@_B&.^S_0 1KK=_^DKLP:^ 4C:F 8 0fYizUsJTN^BcbKlAHFK 71K_IZK;K_D	22EKD3 EKBg:+_O 0QK_e5KKM5 2ZvTPKKN 0KJKN:. ^KMv_K!KVO
b-2_t-uns_id-109	A string that contains lowercase letters.	repeatatleast(<low>,1)	xwbbfkscpggjfxfz tmhswzrxzcsloleijn swzvcuvuswclo mfblhyeyliaouswah szfoxin qggulnkaqkmsnyphnhv	$:,= !c;=_=@*^@ @c!.* ^+ ,;%_.@&#=@;@ +;^_&!,i^
b-2_t-uns_id-12	"A string of any length can't contain numbers. It must have at least one lowercase letter. It starts with three capital letters, but not ""VCR""."	and(not(contain(<num>)),and(contain(<low>),and(startwith(repeat(<cap>,3)),not(startwith(const(<VCR>))))))	VASh+^+**s+I!TZ, WJXr&Hch!Yh&&f VASh+^+**s+I!T.p VBOfs,,&$BO#%M*-s YDB:e-h!xa.D VCWYDo*Aif&*-*+ak;C,	VUA!z-7 VBX8Y2hhj! WZJ%78A2awB HBC9j SKO+!#%%%CRM* VGD^M8LK3s1A5w$+7
b-2_t-uns_id-12	A string that does not contain digits but contains lowercase. Starts with 3 capitals that are not 'VCR'.	and(not(contain(<num>)),and(contain(<low>),and(startwith(repeat(<cap>,3)),not(startwith(const(<VCR>))))))	VASh+^+**s+I!TZ, WJXr&Hch!Yh&&f VASh+^+**s+I!T.p VBOfs,,&$BO#%M*-s YDB:e-h!xa.D VCWYDo*Aif&*-*+ak;C,	VUA!z-7 VBX8Y2hhj! WZJ%78A2awB HBC9j SKO+!#%%%CRM* VGD^M8LK3s1A5w$+7
b-2_t-uns_id-129	I want to match any string that has a length of six to eight characters, starts with a digit, doesnt end with a lowercase, and contains at least one special character.	and(repeatrange(<any>,6,8),and(not(endwith(<low>)),and(contain(<spec>),startwith(<num>))))	2:CLKu9 2!is2+P 0N1jC; 2:CLK+: 0N1#+% 4l1:X;!M	6E3rNKe3 36^i@$Q4H =d3c+xR ;sDF9,P; ;sDF9f%I 98^;iYb
b-2_t-uns_id-129	A string of 6-8 characters that has a special character, starts with a digit and ends with something other than a lowercase.	and(repeatrange(<any>,6,8),and(not(endwith(<low>)),and(contain(<spec>),startwith(<num>))))	2:CLKu9 2!is2+P 0N1jC; 2:CLK+: 0N1#+% 4l1:X;!M	6E3rNKe3 36^i@$Q4H =d3c+xR ;sDF9,P; ;sDF9f%I 98^;iYb
b-2_t-uns_id-13	"This pattern matches any string starting with a capital letter, does not contains lowercase letters followed by a capital ""B"", and ends with a lowercase but not ""r""."	and(and(endwith(<low>),not(endwith(<r>))),and(not(contain(concat(<low>,<B>))),startwith(<cap>)))	Ka Yor6eOm0rr1myOlrXOcc VvWuFWry Yor6eOm0rr1myOlrXOcz IrHq;z VvWuFWrd	Zz@&uyucr9r CgBHo Zz@&uyucrrr P:i@bM.rBkwrd Ek4a+r riwNrtn
b-2_t-uns_id-142	Any string that consists of any number of letters. It must start with the character sequence 'ja' and end with the character sequence 'ys'	and(repeatatleast(<let>,1),and(startwith(const(<ja>)),endwith(const(<ys>))))	jafSysZizyQAys jayivKzmysyys jadyjoyzzys jadyjoyzNys jazHHPczzMzzziszywys jamzBTyxys	CCzyjeys jazyWzwT2iGzUyys ys jazyWzwT2iGzU4ys jaywyz1RyzU8ys jaoyyzzyJynAtyt
b-2_t-uns_id-142	A string of letters with begins with 'ja' and ends with 'ys'.	and(repeatatleast(<let>,1),and(startwith(const(<ja>)),endwith(const(<ys>))))	jafSysZizyQAys jayivKzmysyys jadyjoyzzys jadyjoyzNys jazHHPczzMzzziszywys jamzBTyxys	CCzyjeys jazyWzwT2iGzUyys ys jazyWzwT2iGzU4ys jaywyz1RyzU8ys jaoyyzzyJynAtyt
b-2_t-uns_id-20	The string is any number of characters. Must have capital letters, must start with a lowercase letter, but not 't' and must end with a special character.	and(endwith(<spec>),and(and(startwith(<low>),not(startwith(<t>))),contain(<cap>)))	u1_1X.;79:-X;^i,!ci+ hiX!&N==4!N- a=S%!Q=& yT$;_:@@B# a=S%!Q=! z1kuJ:&$7_!!KCK,#1!	q,:=9#z= l#@#=:_ iiTx Zp!=-:q5x=! u=#.!e;!=:!:* v!^
b-2_t-uns_id-20	A string that has a capital, begins with a lowercase letter that is not a 't' and ends with a special character.	and(endwith(<spec>),and(and(startwith(<low>),not(startwith(<t>))),contain(<cap>)))	u1_1X.;79:-X;^i,!ci+ hiX!&N==4!N- a=S%!Q=& yT$;_:@@B# a=S%!Q=! z1kuJ:&$7_!!KCK,#1!	q,:=9#z= l#@#=:_ iiTx Zp!=-:q5x=! u=#.!e;!=:!:* v!^
b-2_t-uns_id-22	"This string must have five to ten characters, that can´t use a ""5"" digit, can´t contain a ""20"" digit substring, and must contain at least one capital letter"	and(repeatrange(<any>,5,10),and(not(contain(<5>)),and(not(contain(const(<20>))),contain(<cap>))))	a:@6&2T ;i0:W 2,!C433.3y fXs03,.3 fXs03,.2 ,U4F34	2#F,!20 T232+Q20 2n24%9v 4=N%Z225 4Rr5!-$2WY 2#F,202
b-2_t-uns_id-22	The length of the string consist of 5-10 letters, numbers or characters. It must not contain the number 5 and it can not contain the number 20. It has to have at least one Capital letter.	and(repeatrange(<any>,5,10),and(not(contain(<5>)),and(not(contain(const(<20>))),contain(<cap>))))	a:@6&2T ;i0:W 2,!C433.3y fXs03,.3 fXs03,.2 ,U4F34	2#F,!20 T232+Q20 2n24%9v 4=N%Z225 4Rr5!-$2WY 2#F,202
b-2_t-uns_id-27	A string that starts with a capital letter followed by 2 digits, and contains lowercase letters, special characters, digits, and capital letters.	and(repeatatleast(or(<low>,or(<spec>,or(<num>,<cap>))),1),startwith(concat(<cap>,repeat(<num>,2))))	E374X2&e&L= J36ZN Z59! A18=4E,=3! A59#$%ft C80!M$st8$d!===S:k_	%!+!UT %!+!U& $=2Y3!_$r% 1a,_ !!!%_XM-. ^xM9==_^_^-
b-2_t-uns_id-27	A string of any number of upper or lowercase letters, special characters or digits, which begins with a capital followed by 2 digits.	and(repeatatleast(or(<low>,or(<spec>,or(<num>,<cap>))),1),startwith(concat(<cap>,repeat(<num>,2))))	E374X2&e&L= J36ZN Z59! A18=4E,=3! A59#$%ft C80!M$st8$d!===S:k_	%!+!UT %!+!U& $=2Y3!_$r% 1a,_ !!!%_XM-. ^xM9==_^_^-
b-2_t-uns_id-28	A string of lowercase letters and digits that ends with a digit that is not '1'.	and(repeatatleast(or(<low>,<num>),1),and(endwith(<num>),not(endwith(<1>))))	09d10 37051b4j62184z60 37051b4j62184zu5 37051b4j62184zu0 g8f6754176 b106	8igz5335vw62i 9hJ6hpidtNs84 me161ct 951v6N169 J0Z5O109ds94 4t02b1bwds
b-2_t-uns_id-28	A string of any number of digits or lowercase letters, which ends in a digit that is not '1'.	and(repeatatleast(or(<low>,<num>),1),and(endwith(<num>),not(endwith(<1>))))	09d10 37051b4j62184z60 37051b4j62184zu5 37051b4j62184zu0 g8f6754176 b106	8igz5335vw62i 9hJ6hpidtNs84 me161ct 951v6N169 J0Z5O109ds94 4t02b1bwds
b-2_t-uns_id-30	"The string of letters is at least five characters long. It must start with ""x"" and end with ""VRq""."	and(repeatatleast(<let>,1),and(repeatatleast(<any>,5),and(startwith(<x>),endwith(const(<VRq>)))))	xRPVVSvVRVRq xStLhVpeViZVVSVRq xxqsXZPHtXVRq xhMJYYNOnJWVVRq xStLhVpeViZVVVVRq xRPVVSvVYVRq	xiZVRqZ x;!XYVYVRq FsPWNeZVRq yDWWZxWAVRq xeCZDc^XWaVRq xPmVFXVRpV
b-2_t-uns_id-30	A string of 5 or more letters that starts with an 'x' and ends with 'VRq'.	and(repeatatleast(<let>,1),and(repeatatleast(<any>,5),and(startwith(<x>),endwith(const(<VRq>)))))	xRPVVSvVRVRq xStLhVpeViZVVSVRq xxqsXZPHtXVRq xhMJYYNOnJWVVRq xStLhVpeViZVVVVRq xRPVVSvVYVRq	xiZVRqZ x;!XYVYVRq FsPWNeZVRq yDWWZxWAVRq xeCZDc^XWaVRq xPmVFXVRpV
b-2_t-uns_id-45	"A string of capital letters that does not contain 'JN' or ""S'."	and(repeatatleast(<cap>,1),and(not(contain(const(<JN>))),not(contain(<S>))))	RRJONLZWONL IJAGKVXLI EUJQJJOHNJCHJD LJJRXYWJJRXDPXRAMKQ XYJQRGLY LJJRXYWJJRXDPXRAMKX	BNJNN RJZNEJRJJTJN KSZDJJ GZFJKWJJN JSR MKASJJM
b-2_t-uns_id-52	The string may contain letters, special characters and digits. There must at least one letter. Every special character must be preceded by a digit. The string must end with a digit.	and(repeatatleast(or(<let>,or(<spec>,<num>)),1),and(contain(<let>),and(endwith(<num>),and(not(startwith(<spec>)),not(contain(concat(notcc(<num>),<spec>)))))))	6!52!g5 h0!lSp5;2 la8=C4^J95 2.vdIe41G0&50!HQhZ5 11=4;bGO3;G2=R60 11=4;bGO3;G2=Rb6	^O8!4!1TQ5 1=3+1 SRV _yJNIjA5 17 8;2_59
b-2_t-uns_id-52	A string that allows letters, special characters, or digits. The string must have a letter and all special characters must be after a number and the last entry must be a number.	and(repeatatleast(or(<let>,or(<spec>,<num>)),1),and(contain(<let>),and(endwith(<num>),and(not(startwith(<spec>)),not(contain(concat(notcc(<num>),<spec>)))))))	6!52!g5 h0!lSp5;2 la8=C4^J95 2.vdIe41G0&50!HQhZ5 11=4;bGO3;G2=R60 11=4;bGO3;G2=Rb6	^O8!4!1TQ5 1=3+1 SRV _yJNIjA5 17 8;2_59
b-2_t-uns_id-53	A string that has capitals, special characters, lowercases, and digits. The string starts with lowercase or digit and ends with something other than a capital.	and(repeatatleast(or(<cap>,or(<spec>,or(<low>,<num>))),1),and(not(endwith(<cap>)),startwith(or(<low>,<num>))))	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG
b-2_t-uns_id-53	The string consists of capital letters, special characters, lowercase letters and numbers. The string must start with a lowercase letter or number and it must not end with a capital letter.	and(repeatatleast(or(<cap>,or(<spec>,or(<low>,<num>))),1),and(not(endwith(<cap>)),startwith(or(<low>,<num>))))	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG
b-2_t-uns_id-59	This string must contain two letters and not to start with a digit	and(not(startwith(<num>)),contain(repeat(<let>,2)))	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH
b-2_t-uns_id-59	This pattern matches any string that does not start with a digit, and contains two letters	and(not(startwith(<num>)),contain(repeat(<let>,2)))	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH
b-2_t-uns_id-62	"The string can be any length, and it can use letters and exclamation points. It must have an ""n"", and it must end with a letter."	and(repeatatleast(or(<let>,<!>),1),and(contain(<n>),endwith(<let>)))	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!
b-2_t-uns_id-62	A string of letters or '!' and must have an 'n'. Ends with a letter.	and(repeatatleast(or(<let>,<!>),1),and(contain(<n>),endwith(<let>)))	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!
b-2_t-uns_id-65	A string in which all characters but '&' and the sequence '09' are allowed. The overall string length must be less than 9 and it cannot start with a digit.	and(repeatatleast(or(<num>,or(<let>,<spec>)),1),and(repeatrange(<any>,0,8),and(not(startwith(<num>)),and(not(contain(<&>)),not(contain(const(<09>)))))))	%q %0 = h+! _=e#f!4 _=e#f!!	;0b!!09 ^7!09 !&.A=^ __09 0! &
b-2_t-uns_id-65	"The string can have digits, letters and special characters, must be 8 or less characters in length, cannot have ""&"" nor ""09"". The string cannot start with a digit."	and(repeatatleast(or(<num>,or(<let>,<spec>)),1),and(repeatrange(<any>,0,8),and(not(startwith(<num>)),and(not(contain(<&>)),not(contain(const(<09>)))))))	%q %0 = h+! _=e#f!4 _=e#f!!	;0b!!09 ^7!09 !&.A=^ __09 0! &
b-2_t-uns_id-66	A string must be at least four characters long. Any letter must be before a lowercase letter, so using letters is not possible.	and(repeatatleast(<any>,4),and(not(endwith(<let>)),not(contain(concat(<let>,notcc(<low>))))))	@4#$-3_4^-^^^_@_^ __^6_8^^_^^_6_3 61^^@+6 5^_%:&^^^^4:^ ^300^:.^_^9 %_#_8^1__	Ancuasfeplfiirzt 73^ _hytti _^_&@jc 0_.c 7^^
b-2_t-uns_id-66	A string with 4 or more characters and any letter must a lowercase.	and(repeatatleast(<any>,4),and(not(endwith(<let>)),not(contain(concat(<let>,notcc(<low>))))))	@4#$-3_4^-^^^_@_^ __^6_8^^_^^_6_3 61^^@+6 5^_%:&^^^^4:^ ^300^:.^_^9 %_#_8^1__	Ancuasfeplfiirzt 73^ _hytti _^_&@jc 0_.c 7^^
b-2_t-uns_id-7	Starts with a lower case letter. The rest is a string of 9 or less characters that must have a special character.	and(repeatrange(<any>,0,9),and(contain(<spec>),startwith(<low>)))	peI= q8!OQl q86_B6 us=kYC2%q q!& h!Uoq	d77eIgxn6 @vMn3AG_ eGAa48 G,V_ 64! -gq9QTFh8
b-2_t-uns_id-7	A string with fewer than 10 characters. It must contain at least 1 special character but and must start with a lowercase character.	and(repeatrange(<any>,0,9),and(contain(<spec>),startwith(<low>)))	peI= q8!OQl q86_B6 us=kYC2%q q!& h!Uoq	d77eIgxn6 @vMn3AG_ eGAa48 G,V_ 64! -gq9QTFh8
b-2_t-uns_id-75	A string consisting of any number of characters. One of the lowercase characters 'y' or 'b' must be present in the string.	contain(or(<y>,<b>))	ozrFzS&AVUbE Qk;%b3WEy!hyB zy@ b3SwUI !xkyu:-v+7hP2bs zyaCU#OmKX	Ev m$v; v2kpE0zw hN-az z#Epz% EQ
b-2_t-uns_id-75	A string that contains 'y' or 'b'.	contain(or(<y>,<b>))	ozrFzS&AVUbE Qk;%b3WEy!hyB zy@ b3SwUI !xkyu:-v+7hP2bs zyaCU#OmKX	Ev m$v; v2kpE0zw hN-az z#Epz% EQ
b-2_t-uns_id-78	The string can be any length, but it can't contain numbers.	not(contain(<num>))	b.#y%_,+!q%.#-r.$G& #SW-Q*^%+h:wu th=D%. h-$&-e*&@ =*g,y*X*elf+i! .Gq*%#,l+b.WoH$!f	-+k*$f&5mX= !$JC%Z^A4n,y LDN6Hsxqli K@m5ad4S9YmHp #j&5 5
b-2_t-uns_id-78	A string consisting of any number of characters with all characters but digits allowed.	not(contain(<num>))	b.#y%_,+!q%.#-r.$G& #SW-Q*^%+h:wu th=D%. h-$&-e*&@ =*g,y*X*elf+i! .Gq*%#,l+b.WoH$!f	-+k*$f&5mX= !$JC%Z^A4n,y LDN6Hsxqli K@m5ad4S9YmHp #j&5 5
b-2_t-uns_id-79	A string that does not contain 2 '9' and contains a digit.The string starts with something other than a digit or 2 capitals.	and(not(startwith(<num>)),and(not(startwith(repeat(<cap>,2))),and(not(contain(repeat(<9>,2))),contain(<num>))))	=x,9^W =x,95x ,nq4 .9@NN81tuL39!9u9,9 W9096#U@ a2#9+lHb226w5,$95gw	9 DH97gB=978 D;*94l3h99m O-E,#%%,Ct e8979H99 9*9A8
b-2_t-uns_id-79	A string that contains digits but does not contain 2 '9'. Cannot start with a digit or 2 capitals.	and(not(startwith(<num>)),and(not(startwith(repeat(<cap>,2))),and(not(contain(repeat(<9>,2))),contain(<num>))))	=x,9^W =x,95x ,nq4 .9@NN81tuL39!9u9,9 W9096#U@ a2#9+lHb226w5,$95gw	9 DH97gB=978 D;*94l3h99m O-E,#%%,Ct e8979H99 9*9A8
b-2_t-uns_id-80	A string with 2 restrictions: The character sequence 'TMA' is forbidden and letters are only allowed to be put after at least 1 digit.	and(and(not(startwith(<let>)),not(contain(concat(notcc(<num>),<let>)))),not(contain(const(<TMA>))))	_:-7H-5=^:0E92  %*^8G8i-$;;_9*_ ;0q1%=7W_:!-4 &$10* %=!.+&=	1TTBjdTScO =9;YT&tLKZaTTM ^T0TMzT ^T_ 1TTBjdTScT %,UT
b-2_t-uns_id-80	A string where any letter must be after a digit, and does not contain 'TMA'.	and(and(not(startwith(<let>)),not(contain(concat(notcc(<num>),<let>)))),not(contain(const(<TMA>))))	_:-7H-5=^:0E92  %*^8G8i-$;;_9*_ ;0q1%=7W_:!-4 &$10* %=!.+&=	1TTBjdTScO =9;YT&tLKZaTTM ^T0TMzT ^T_ 1TTBjdTScT %,UT
b-2_t-uns_id-81	The string is 6-9 characters. Must not start with 'ac' or a digit. Must end with 3 special characters or 3 capital letters.	and(repeatrange(<any>,6,9),and(not(startwith(const(<ac>))),and(endwith(or(repeat(<spec>,3),repeat(<cap>,3))),not(startwith(<num>)))))	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0
b-2_t-uns_id-81	A string that is 6 to 9 characters long. The string cannot begin with a digit or 'ac' and must end with 3 special characters or 3 capital letters.	and(repeatrange(<any>,6,9),and(not(startwith(const(<ac>))),and(endwith(or(repeat(<spec>,3),repeat(<cap>,3))),not(startwith(<num>)))))	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0
b-2_t-uns_id-9	We want to match strings that contain only digits or letters. It must contain atleast 1 lowercase or capital letter, but does not allow 2 consecutive letters. The string must not end with a letter.	and(repeatatleast(or(<num>,<let>),1),and(not(endwith(<let>)),and(not(contain(repeat(<let>,2))),contain(or(<low>,<cap>)))))	W13L2w7E2o59Z0 T2I8q7K8J831 8O0c9m490z0 8O0c9m4q3n4 56t3y97 4F1	yK34 739543007438601866 xbG4Dmpjn3XD1 0 8031 d@@=d@+$!O%
