problem_id	description	regex	pos_examples	neg_examples
b-3_t-sep_id-71	"there is a list of 3 dash separated strings of numbers . the strings can be any length , and each must end with a "" 6 "" . the first string can not start with a "" 3 "" ."	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( <6> ) , not ( startwith ( <3> ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( <6> ) ) , concat ( <-> , and ( repeatatleast ( <num> , 1 ) , endwith ( <6> ) ) ) ) ) )	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06
b-3_t-sep_id-71	"a list of "" 3 "" dash separated strings . all 3 string must contain only digits and end with the digit "" 6 "" . the first string should not start with the digit "" 3 "" ."	concat ( and ( repeatatleast ( <num> , 1 ) , and ( endwith ( <6> ) , not ( startwith ( <3> ) ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( <6> ) ) , concat ( <-> , and ( repeatatleast ( <num> , 1 ) , endwith ( <6> ) ) ) ) ) )	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06
b-3_t-sep_id-72	"a string may have parts separated by "" - "" or may a 1 single string without parts . length of the string can be > = 4 and consist of capital letter and letter "" b "" ."	concat ( and ( repeatatleast ( or ( <cap> , <b> ) , 1 ) , repeatatleast ( <any> , 4 ) ) , star ( concat ( <-> , and ( repeatatleast ( or ( <cap> , <b> ) , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) )	XRONHbbVDbbNTbNbbDZ MIIb-XECXbUb JbSV-VbDb-bbJbQb bLbS-JALbb-bPKR-RTXb bLbbbZC OHbb-PObJWWRb	bbP-bbb-bbb-bbb nsAVj-rnPUtb bbb-Ibb kkocEy Mbb-PbP-bIb cUPWu
b-3_t-sep_id-73	two digits , then optional letters and a comma , repeat . then 2 digits and an optional 2 capital letters .	concat ( concat ( repeat ( <num> , 2 ) , optional ( repeat ( <cap> , 2 ) ) ) , star ( concat ( <,> , concat ( repeat ( <num> , 2 ) , optional ( repeat ( <cap> , 2 ) ) ) ) ) )	94 89RQ,17 20CL,52BZ,60 62GE,22GJ,67RP,87,18 78CT,30JG,04TY,45VF 80,14,64,42PQ,69	5YU 6FM,4,4CW,3IB 35OVL 43NMX,61QFO,19NNT 2 52UJU,39LIW
b-3_t-sep_id-75	"the string must begin with either "" J "" or "" I "" followed by a period . the next portion of the the string can be any amount of digits , but must end with a "" 2 "" , followed by a period . the last part of the string must be between 3 and 4 letters ."	concat ( or ( <J> , <I> ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( <2> ) ) , concat ( <.> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY
b-3_t-sep_id-75	"a string beginning with the letter "" J "" or "" I "" followed by "" . "" then numbers followed by a "" 2 "" and a "" . "" and ending in 3 - 4 letters ."	concat ( or ( <J> , <I> ) , concat ( <.> , concat ( and ( repeatatleast ( <num> , 1 ) , endwith ( <2> ) ) , concat ( <.> , repeatrange ( <let> , 3 , 4 ) ) ) ) )	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY
b-3_t-sep_id-76	"there is a list of 3 dash separated strings . the first can be any length , and capital letters and numbers are allowed . the second string is 2 to 4 lowercase letters , optionally followed by "" c "" or "" F "" . the third string is at least 4 characters long and can use letters and numbers ."	concat ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , concat ( <-> , concat ( concat ( repeatrange ( <low> , 2 , 4 ) , optional ( or ( <c> , <F> ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) ) )	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34
b-3_t-sep_id-76	"a list of 4 strings with a dash separating first and second and third and fourth strings . the first string is capital letters or numbers . the second string is 2 - 4 lowercase letters . the third string is optional and is "" c "" or "" F "" . the fourth string is 4 or more lowercase or capital letters or numbers ."	concat ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , concat ( <-> , concat ( concat ( repeatrange ( <low> , 2 , 4 ) , optional ( or ( <c> , <F> ) ) ) , concat ( <-> , and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , repeatatleast ( <any> , 4 ) ) ) ) ) )	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34
b-3_t-sep_id-78	there is a list of an indeterminate number of semicolon separated strings that are 3 characters long . the strings may use letters and numbers .	concat ( and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) ) ) )	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX
b-3_t-sep_id-78	a list of 1 or more semicolon separated strings . each string consists of exactly 3 alphanumeric characters .	concat ( and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , repeat ( <any> , 3 ) ) ) ) )	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX
b-3_t-sep_id-82	"i want to create a list of 4 strings , start with a length of string > =3 consist of digits & can have a uppercase letter "" O "" anywhere within it followed by a special character dot ( . ) second string size can not exceed more than 5 characters and can have uppercase letters , lowercase letters or digits followed by a dot ( . ) third string consist of letters length can be in between 3 to 4 letter . fourth string is a fixed 4 lowercase letters"	concat ( and ( repeatatleast ( or ( <num> , <O> ) , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 0 , 5 ) ) , concat ( <.> , concat ( repeatrange ( <let> , 3 , 4 ) , repeat ( <low> , 4 ) ) ) ) ) )	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn
b-3_t-sep_id-82	"the string starts with 3 or more digits and/or "" O "" . after a dot it contains 1 to 5 digits and/or letters of any case . after another dot , it ends with 3 to 4 letters of any case followed by 4 lowercase letters ."	concat ( and ( repeatatleast ( or ( <num> , <O> ) , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <num> , or ( <cap> , <low> ) ) , 1 ) , repeatrange ( <any> , 0 , 5 ) ) , concat ( <.> , concat ( repeatrange ( <let> , 3 , 4 ) , repeat ( <low> , 4 ) ) ) ) ) )	O7O.64XW.oxwavas O3O.4S1.tGBfqtj 640.Nejpa.Sdwuzvk 9O88OOO.z0.jXZacjqv O3O.4S1.tGhlqtc 432.PKyWP.zrUllptn	O7O.44Y27q.QJYXyshf 9O.Q.srtlcee 5O.x83QR.WqTosaa OO3.9N1.EEzxyk 6O8O7OO.00V.GUpdxv 121.3.woylmn
b-3_t-sep_id-87	there are 3 comma separated strings . the first 2 can be any length , and they may use letters and numbers . the last string is 2 to 4 letters .	concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , repeatrange ( <let> , 2 , 4 ) ) ) ) )	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg	
b-3_t-sep_id-87	the string has 3 comma - separated substrings the first 2 substrings have 1 or more digits and/or letters of any case . the last substring has 2 to 4 letters .	concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , or ( <cap> , <num> ) ) , 1 ) , concat ( <,> , repeatrange ( <let> , 2 , 4 ) ) ) ) )	39u,OK60z0B,qI dB9G,M7u,vd 39u,OK60z0B,Pt x,K34saM5W,gw dB9G,M7u,Rm rX998,yFt0,uncg	
b-3_t-sep_id-88	"the list has any number of strings separated by "" ; "" . each string contains 2 to 3 capital letters or 2 to 3 lowercase letters ."	concat ( or ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <low> , 2 , 3 ) ) , star ( concat ( <;> , or ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <low> , 2 , 3 ) ) ) ) )	cxc zpa;GTI PXU;CKT;RET QL;TS;TZ;FUQ;owi gv;QWU;kb;wp SD;hve;RPE;edr	B;A;H;T;D;U S;G;L;T;B;E;Y B;Z;R;X;R;D;Z;U;P U;Q;W;C;S;K;T;Z;J R;B;A;L;N E;J
b-3_t-sep_id-89	"a string starting with 3 or more numbers then "" ,z, "" and ending with lower case letters ."	concat ( and ( repeatatleast ( <num> , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <,> , concat ( <z> , concat ( <,> , repeatatleast ( <low> , 1 ) ) ) ) )	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh
b-3_t-sep_id-89	"the first string section has 3 or more digits followed by a comma . the second section has "" z, "" . the last string has 1 or more lowercase letters ."	concat ( and ( repeatatleast ( <num> , 1 ) , repeatatleast ( <any> , 3 ) ) , concat ( <,> , concat ( <z> , concat ( <,> , repeatatleast ( <low> , 1 ) ) ) ) )	2615964,z,tcldcmflth 267653,z,lbrl 93574,z,dvsw 0066522308,z,i 440365391,z,pfckmlo 440365391721201,z,n	n88mz2857,z,msqdc 242,z,DG 2j0j,z,sxabcs 48lc7,z,n 363,z,rAmFjTUDOTN 161,z,HgMmh
b-3_t-sep_id-9	a list of 3 dot separated strings . first string consists of 3 lower case letters . 2nd string starts with a number then followed by 2 - 4 lowercase letters . last string allows all letters .	concat ( repeat ( <low> , 3 ) , concat ( <.> , concat ( concat ( <num> , repeatrange ( <low> , 2 , 4 ) ) , concat ( <.> , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4
b-3_t-sep_id-9	"the list has 3 strings separated by "" . "" . the first string has 3 lowercase letters . the second string has a digit followed by 2 to 4 lowercase letters . the last string 1 or more letters of any case ."	concat ( repeat ( <low> , 3 ) , concat ( <.> , concat ( concat ( <num> , repeatrange ( <low> , 2 , 4 ) ) , concat ( <.> , repeatatleast ( or ( <low> , <cap> ) , 1 ) ) ) ) )	qnj.7nk.uC gel.2im.aLfwBBUi yoi.4aujw.qDvZvaFnlJ mdl.8ue.VKloREYiL jaf.7wef.BQicv rvi.5rn.ZDcJ	ekzr.0aos.oboz men.9mu.1NkstM1 xbc.4vsdu.l9p3 ewi.2nz.Nw0AJ1bh4t enpv.0otk.qZYGI aap.6uc.3vT4
b-3_t-sep_id-91	"a list of 3 fullstop separated strings . the first string consists of 2 or more lowercase letters . the second strings consists of 2 or more letters , or 2 or more digits . the third string is "" V "" or "" D "" ."	concat ( repeatatleast ( <low> , 2 ) , concat ( <.> , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( <.> , or ( <V> , <D> ) ) ) ) )	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D
b-3_t-sep_id-91	"there are 3 dot separated strings . the first is 2 or more lowercase letters . the second is 2 or more letters or 2 or more numbers . the third is a single "" V "" or "" D "" ."	concat ( repeatatleast ( <low> , 2 ) , concat ( <.> , concat ( or ( repeatatleast ( <let> , 2 ) , repeatatleast ( <num> , 2 ) ) , concat ( <.> , or ( <V> , <D> ) ) ) ) )	ksy.68830.V rvy.66203799042.V ikoy.sQuGatliceqh.D rvy.66203799042.D hhyr.FbYaMkZEx.D nv.Hn.D	b.EQvH.V z.QZLPLE.V ri.EtYOuj.Y v.eayuUpJdnetezA.D wk.igMm.Y p.7500848548571.D
b-3_t-sep_id-93	"the list has 1 or more strings containing either "" VE "" or "" JJV "" and separated by commas ."	concat ( or ( const ( <VE> ) , const ( <JJV> ) ) , star ( concat ( <,> , or ( const ( <VE> ) , const ( <JJV> ) ) ) ) )	JJV VE,VE VE,JJV,JJV JJV,VE,JJV,JJV,JJV JJV,JJV,VE,VE,VE JJV,VE,VE,VE,VE,VE	VX,VX,VX,VX,VX,VX,VX IBD,IBD,IBD,IBD,IBD VX,VX,VX,VX,VX VX,VX,VX IBD,IBD VX
b-3_t-sep_id-97	"there is a list of 3 comma separated strings . the first string consists of 2 to 4 lowercase letters . the second and third strings start with 2 to 4 "" i "" , which are followed by 2 or more letters . those strings end with the number "" 3 "" ."	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <,> , concat ( concat ( repeatrange ( <i> , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , <3> ) ) , concat ( <,> , concat ( repeatrange ( <i> , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , <3> ) ) ) ) ) )	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3
b-3_t-sep_id-97	"a list of "" 3 "" comma separated strings . the first string must contain 2 to 4 letters in lowercase . the second and third string starts with 2 to 4 of the letter "" i "" followed by 2 or more letters and ends with the digit "" 3 "" ."	concat ( repeatrange ( <low> , 2 , 4 ) , concat ( <,> , concat ( concat ( repeatrange ( <i> , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , <3> ) ) , concat ( <,> , concat ( repeatrange ( <i> , 2 , 4 ) , concat ( repeatatleast ( <let> , 2 ) , <3> ) ) ) ) ) )	kui,iiME3,iikD3 ywxx,iiPwDt3,iinQ3 jo,iiyno3,iiGxTG3 jo,iiyno3,iiGxgv3 qu,iiskwb3,iiyhEBnY3 kui,iiME3,iiNn3	wmbra,iiwbEJ3,iidO3 lw,iWX3,iiBo3 wsl,iiyAktov3,iiDJa4 r,iiVVId3,iiRD3 j,iibop3,iiQATnsiU3 y,iiDYO3,iigSnm3
b-3_t-sep_id-98	"a string in 3 parts , separated by 2 semicolons . it begins with 3 letters while the following 2 segments can each be 3 or more "" o "" . optionally , 2 capital letters can be added to the beginning ."	concat ( concat ( optional ( repeat ( <cap> , 2 ) ) , repeat ( <let> , 3 ) ) , concat ( <;> , concat ( repeatatleast ( <o> , 3 ) , concat ( <;> , repeatatleast ( <o> , 3 ) ) ) ) )	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo
b-3_t-sep_id-98	"a string starting with 2 optional capital letters then 3 letters and a "" ; "" followed by 3 or more "" o "" and "" ; "" then ending with 3 or more "" o "" ."	concat ( concat ( optional ( repeat ( <cap> , 2 ) ) , repeat ( <let> , 3 ) ) , concat ( <;> , concat ( repeatatleast ( <o> , 3 ) , concat ( <;> , repeatatleast ( <o> , 3 ) ) ) ) )	xNm;oooooo;oooooooo bfC;ooo;oooo JNyjZ;oooo;ooo ijf;ooooo;ooo syH;oooooooo;ooooo gjW;oooo;oooooooo	nzH;ooo;oo nUF;oo;oooooo WSiv;ooo;ooooooooo kpRj;ooo;ooo UZVEBF;oooo;oooooooo dNwP;oooooo;oooo
b-3_t-sep_id-99	"a string beginning with the numbers "" 66 "" or "" 855 "" then a "" - "" followed by 4 letters then a "" t "" or "" x "" and 3 optional letters then another "" - "" followed by 4 letters then a "" t "" or "" x "" and ending with 3 optional letters ."	concat ( or ( const ( <66> ) , const ( <855> ) ) , concat ( <-> , concat ( concat ( repeat ( <let> , 4 ) , concat ( or ( <t> , <x> ) , optional ( repeat ( <let> , 3 ) ) ) ) , concat ( <-> , concat ( repeat ( <let> , 4 ) , concat ( or ( <t> , <x> ) , optional ( repeat ( <let> , 3 ) ) ) ) ) ) ) )	66-tkhot-tMdit 855-Lxsyx-Tvgqx 66-tkhot-tMdix 66-tkhot-tMdWx 855-Lxsyx-TvgEx 855-Lxsyx-Tvgqt	065-QrdyxPxV-KieEx 66-JxRKe-tHxit 66-QucQCx-vlpIt 407-FhaXx-FUGBxPZi 855-xLBQx-jurwm 855-zeWPVx-UFAax
b-3_t-sep_id-99	"the string has 3 substrings separated by dashes . the first substring is either "" 66 "" or "" 855 "" . the last 2 substrings start with 4 letters followed by "" t "" or "" x "" optionally followed by 3 letters ."	concat ( or ( const ( <66> ) , const ( <855> ) ) , concat ( <-> , concat ( concat ( repeat ( <let> , 4 ) , concat ( or ( <t> , <x> ) , optional ( repeat ( <let> , 3 ) ) ) ) , concat ( <-> , concat ( repeat ( <let> , 4 ) , concat ( or ( <t> , <x> ) , optional ( repeat ( <let> , 3 ) ) ) ) ) ) ) )	66-tkhot-tMdit 855-Lxsyx-Tvgqx 66-tkhot-tMdix 66-tkhot-tMdWx 855-Lxsyx-TvgEx 855-Lxsyx-Tvgqt	065-QrdyxPxV-KieEx 66-JxRKe-tHxit 66-QucQCx-vlpIt 407-FhaXx-FUGBxPZi 855-xLBQx-jurwm 855-zeWPVx-UFAax
b-3_t-uns_id-100	"i have a string that allows digits , capital , lowercase , and underscore . it must have a "" 5 "" and have a length less than or equal to 8 ."	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <low> , <_> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 8 ) , contain ( <5> ) ) )	_r5_x1 715 l005 l054 5_ l065	1V *3;=5 5* P-8*4A,5 835H__0h9 835H__0hJ
b-3_t-uns_id-100	"this pattern matches any string that uses digits , letters , and "" _ "" special characters , has a "" 5 "" digit , and is no longer than 8 characters ."	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <low> , <_> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 8 ) , contain ( <5> ) ) )	_r5_x1 715 l005 l054 5_ l065	1V *3;=5 5* P-8*4A,5 835H__0h9 835H__0hJ
b-3_t-uns_id-101	"the string consists of special characters , capital letters , and lowercase letters , and the number "" 0 "" . the string shall be 4 or more in length ."	and ( repeatatleast ( or ( <low> , or ( <spec> , or ( <cap> , <0> ) ) ) , 1 ) , repeatatleast ( <any> , 4 ) )	==;0#=#+k0-0 I^!&0*_+% sy=;-0M0=!0T0f!;E 0!D0&$,!%=0,0A_ I^!&0*_+- 0$I$$0%0eW$:+%=L!:=	!;_ _=^7!_=$^ !;; !;! #&0-!7!Kx;, !;%
b-3_t-uns_id-101	"the string consists of lowercase letters , special characters , capital letters and the number "" 0 "" . also the string must have either 4 characters or more than 4 characters ."	and ( repeatatleast ( or ( <low> , or ( <spec> , or ( <cap> , <0> ) ) ) , 1 ) , repeatatleast ( <any> , 4 ) )	==;0#=#+k0-0 I^!&0*_+% sy=;-0M0=!0T0f!;E 0!D0&$,!%=0,0A_ I^!&0*_+- 0$I$$0%0eW$:+%=L!:=	!;_ _=^7!_=$^ !;; !;! #&0-!7!Kx;, !;%
b-3_t-uns_id-107	the string has no special rules except that is must start with a special character .	startwith ( <spec> )	!uQC,YzVbDBdT2wXa#n *.vYogHR6zVG! =GCnkuFEu@k7N+F@^ =ydhO8tH $^%l @K+D.E8	9TtJ%4^U;QO4+!!o W+FoVuyrWc&Yl:Jvs bvma O5bF;#7eygLN4Ch Z2sa-f#7:p g.58gkpsCM_@Afd
b-3_t-uns_id-107	the string must start with a special character . it may contain letters , digits and special characters .	startwith ( <spec> )	!uQC,YzVbDBdT2wXa#n *.vYogHR6zVG! =GCnkuFEu@k7N+F@^ =ydhO8tH $^%l @K+D.E8	9TtJ%4^U;QO4+!!o W+FoVuyrWc&Yl:Jvs bvma O5bF;#7eygLN4Ch Z2sa-f#7:p g.58gkpsCM_@Afd
b-3_t-uns_id-108	"a string must start with a special character followed by any letter either upper case or lower case , any digit , any special character of any length but must contain letter "" d "" . string must be terminated by a special character or a digit ."	and ( repeatatleast ( or ( <low> , or ( <num> , or ( <spec> , <cap> ) ) ) , 1 ) , and ( contain ( <d> ) , and ( endwith ( or ( <spec> , <num> ) ) , startwith ( <spec> ) ) ) )	%9p__dk26!=^@^&& %9p__dk26!=^@^&@ =!d#M@n=dG!!!*#@^*$ %:*^=^=!Z*d! =!d#M@n=dG!!!*#@^*_ $!^=&6*d_=c+=#	*dK =!zb++_=# qld=-@9_.@, *dk @ X=a*==r-d,
b-3_t-uns_id-108	"a string that begins with a special character and ends with a special character or digit . the string can contain lower case and capital letters , digits , and special characters , and must contain a "" d "" ."	and ( repeatatleast ( or ( <low> , or ( <num> , or ( <spec> , <cap> ) ) ) , 1 ) , and ( contain ( <d> ) , and ( endwith ( or ( <spec> , <num> ) ) , startwith ( <spec> ) ) ) )	%9p__dk26!=^@^&& %9p__dk26!=^@^&@ =!d#M@n=dG!!!*#@^*$ %:*^=^=!Z*d! =!d#M@n=dG!!!*#@^*_ $!^=&6*d_=c+=#	*dK =!zb++_=# qld=-@9_.@, *dk @ X=a*==r-d,
b-3_t-uns_id-110	"the entire string must be less than , or equal to 10 characters . the string must not begin with a digit , or 3 consecutive "" n "" letters ."	and ( repeatrange ( <any> , 0 , 10 ) , and ( not ( startwith ( <num> ) ) , not ( startwith ( repeat ( <n> , 3 ) ) ) ) )	Nm @ nnpz.! nnPvj ,CsO BTCNat=4Z	vOOqdo-23rg 0QkJQ nnnf;E nnn4d=0xb nniO1VVj^&* 5jYtaYt1N@
b-3_t-uns_id-110	"a string 10 or less special characters , letters or numbers not starting with a number or 3 "" n "" ."	and ( repeatrange ( <any> , 0 , 10 ) , and ( not ( startwith ( <num> ) ) , not ( startwith ( repeat ( <n> , 3 ) ) ) ) )	Nm @ nnpz.! nnPvj ,CsO BTCNat=4Z	vOOqdo-23rg 0QkJQ nnnf;E nnn4d=0xb nniO1VVj^&* 5jYtaYt1N@
b-3_t-uns_id-111	a string can be any length , but it must have at least 1 special character and at least 1 letter . it can not start with 3 lowercase letters , and it can not end with a lowercase letter .	and ( not ( startwith ( repeat ( <low> , 3 ) ) ) , and ( not ( endwith ( <low> ) ) , and ( contain ( <spec> ) , contain ( <let> ) ) ) )	^3^^F !^I3tftbDjfKx@4@2CM !^I3tftbDjfKx@4@s1+ j*fcF- !^I3tftbDjfKx@4@2eJ j*fGkN	8,^9!$9@$;_!, @bvsazpZl3m vX6 =!:$^+8_ *fakN4t uyf=ayTE^aRsT
b-3_t-uns_id-111	we want to match strings where at least a special character and a letter is present . the strings are not allowed to start with 3 lowercase characters and also are not allowed to end with a lowercase character .	and ( not ( startwith ( repeat ( <low> , 3 ) ) ) , and ( not ( endwith ( <low> ) ) , and ( contain ( <spec> ) , contain ( <let> ) ) ) )	^3^^F !^I3tftbDjfKx@4@2CM !^I3tftbDjfKx@4@s1+ j*fcF- !^I3tftbDjfKx@4@2eJ j*fGkN	8,^9!$9@$;_!, @bvsazpZl3m vX6 =!:$^+8_ *fakN4t uyf=ayTE^aRsT
b-3_t-uns_id-115	"the string can contain letters , digits , and special characters . it must have 3 "" 1 "" or 3 "" 2 "" and must have 3 "" R "" or 3 "" q "" . it can not start with "" N "" or "" tnl "" and can not end with a capital letter ."	and ( not ( startwith ( <N> ) ) , and ( not ( endwith ( <cap> ) ) , and ( contain ( or ( repeat ( <1> , 3 ) , repeat ( <2> , 3 ) ) ) , and ( not ( startwith ( const ( <tnl> ) ) ) , contain ( or ( repeat ( <R> , 3 ) , repeat ( <q> , 3 ) ) ) ) ) ) )	12t,qR_qR222ARqqq w*6z62122qqq222 qC2tK1RR212q1RRR111 RRv1q111qqq RRv1qRRR222 12t,qR_qR2aqqq111	NRNqyzRtJI11qqq111 Ne212:2xq01Rq1RRR111 tnlx#17i0v2111@uqqq N21Rqqq222 qzRr6111 sr2Rqq12111
b-3_t-uns_id-120	the string follows only 1 rule . it must not contain 2 consecutive capital letters .	not ( contain ( repeat ( <cap> , 2 ) ) )	R&qF+ p 1:@VglU@+9:*.dMm 1p.E&JxuTt= @ 1:@VglU@+9:*.d=l	PgvoZYb:XM:^ FpfC2laCF ^xG9^3cKKgvlbI @jQRWSPHu_.sc ck0NsBK4 =mOPE
b-3_t-uns_id-120	the string does not have 2 capital letters .	not ( contain ( repeat ( <cap> , 2 ) ) )	R&qF+ p 1:@VglU@+9:*.dMm 1p.E&JxuTt= @ 1:@VglU@+9:*.d=l	PgvoZYb:XM:^ FpfC2laCF ^xG9^3cKKgvlbI @jQRWSPHu_.sc ck0NsBK4 =mOPE
b-3_t-uns_id-122	the string can contain special characters and letters . the string must start with a special character . all other special characters must precede a letter . the string ends with a letter .	and ( repeatatleast ( or ( <spec> , <let> ) , 1 ) , and ( endwith ( or ( <low> , <cap> ) ) , and ( not ( startwith ( <let> ) ) , and ( not ( endwith ( <spec> ) ) , not ( contain ( concat ( <spec> , notcc ( <let> ) ) ) ) ) ) ) )	!h^a$N*f +cz@z;a@P!R^y,WB!NA =Z;B =ZzC @z :PK@QF:x%X@o@pe:e	C@B!y;T_M K@zc K@Ff !Fd8!Kc W@wl_r@F%r@iE G
