problem_id	description	regex	pos_examples	neg_examples
b-2_t-uns_id-122	"a string that is 4 or more characters , contains a capital then "" S "" and contains "" Yvp "" ."	and ( repeatatleast ( <any> , 4 ) , and ( contain ( concat ( <cap> , <S> ) ) , contain ( const ( <Yvp> ) ) ) )	1YWZYZswWSYYvp TcYz4fR:&CSqYvp gfZTYvpJS ZZCSuBhvY_QYjVYYvp p.@eYHcYVY3+a!YvpGS lRZZYZSYvp	Y&Yvp3 Yptfm3vZZZZYSuF YBeEYvpk 6wq=jZfZ8VuYvp ZYZSg# wgYX:ZW9ZV#ZSp
b-2_t-uns_id-123	"the string is any number of characters . any lowercase must be after another letter , must have "" I "" . the end must not be a special character and not be a lowercase letter ."	and ( not ( endwith ( <low> ) ) , and ( and ( not ( startwith ( <low> ) ) , not ( contain ( concat ( notcc ( <let> ) , <low> ) ) ) ) , and ( contain ( <I> ) , not ( endwith ( <spec> ) ) ) ) )	8I!;=@!=4@=-%#=E _XI D$I5 I$==!=@@%:=@O I*_+2&8;!=$^LFJ MU^I!4^:,=Y6	2-=;2^-*@,M HY_AjIf _LY_LBI_ *9 I11=HvY@M! IWp_
b-2_t-uns_id-123	"a string where a lowercase letter must follow a letter , and the string must have an "" l "" . must not end with a lowercase letter or special character ."	and ( not ( endwith ( <low> ) ) , and ( and ( not ( startwith ( <low> ) ) , not ( contain ( concat ( notcc ( <let> ) , <low> ) ) ) ) , and ( contain ( <I> ) , not ( endwith ( <spec> ) ) ) ) )	8I!;=@!=4@=-%#=E _XI D$I5 I$==!=@@%:=@O I*_+2&8;!=$^LFJ MU^I!4^:,=Y6	2-=;2^-*@,M HY_AjIf _LY_LBI_ *9 I11=HvY@M! IWp_
b-2_t-uns_id-123	"if there is a lowercase letter in the string it must be following a letter . the string must have the letter "" I "" . the string does not end with a lowercase letter or a special character ."	and ( not ( endwith ( <low> ) ) , and ( and ( not ( startwith ( <low> ) ) , not ( contain ( concat ( notcc ( <let> ) , <low> ) ) ) ) , and ( contain ( <I> ) , not ( endwith ( <spec> ) ) ) ) )	8I!;=@!=4@=-%#=E _XI D$I5 I$==!=@@%:=@O I*_+2&8;!=$^LFJ MU^I!4^:,=Y6	2-=;2^-*@,M HY_AjIf _LY_LBI_ *9 I11=HvY@M! IWp_
b-2_t-uns_id-124	this string must start with a capital letter , and not contain any digit followed by any letter	and ( not ( contain ( concat ( <num> , <let> ) ) ) , startwith ( <cap> ) )	W9;1;tb Aj6,p:*.B**2=&h Me46:4,yS%E.2^b$65: Aj6,p:*.B**2=8& Z7@%gMg2@4!q&%9_oC A18=0_b7414#%.$$l.#!	g!,3,#Y A&84x , 6:b-#2:6_#-H v5_Wp -89^
b-2_t-uns_id-124	a string that does not contain a digit followed by a letter and starts with a capital .	and ( not ( contain ( concat ( <num> , <let> ) ) ) , startwith ( <cap> ) )	W9;1;tb Aj6,p:*.B**2=&h Me46:4,yS%E.2^b$65: Aj6,p:*.B**2=8& Z7@%gMg2@4!q&%9_oC A18=0_b7414#%.$$l.#!	g!,3,#Y A&84x , 6:b-#2:6_#-H v5_Wp -89^
b-2_t-uns_id-124	the string does not have a number which is followed by a letter . the string must start with a capital letter .	and ( not ( contain ( concat ( <num> , <let> ) ) ) , startwith ( <cap> ) )	W9;1;tb Aj6,p:*.B**2=&h Me46:4,yS%E.2^b$65: Aj6,p:*.B**2=8& Z7@%gMg2@4!q&%9_oC A18=0_b7414#%.$$l.#!	g!,3,#Y A&84x , 6:b-#2:6_#-H v5_Wp -89^
b-2_t-uns_id-125	the string is any number of lowercase letters , special characters or digits .	repeatatleast ( or ( <low> , or ( <spec> , <num> ) ) , 1 )	*e%!i75n2wv+ !-%@_pl@_-*^#+^#=@ 8.^6v=&@@$! .%_=#,*k=$_c!=%! #&5!0=4@.:#i$ _@!2+^,t#=^=7_i=!=@	N!_=$2E%c Jp==== =1PI^^= _-^R Gg!!=
b-2_t-uns_id-125	a string that permits special characters , numbers , and lowercase letters .	repeatatleast ( or ( <low> , or ( <spec> , <num> ) ) , 1 )	*e%!i75n2wv+ !-%@_pl@_-*^#+^#=@ 8.^6v=&@@$! .%_=#,*k=$_c!=%! #&5!0=4@.:#i$ _@!2+^,t#=^=7_i=!=@	N!_=$2E%c Jp==== =1PI^^= _-^R Gg!!=
b-2_t-uns_id-125	a string of lowercase letters , special characters or digits .	repeatatleast ( or ( <low> , or ( <spec> , <num> ) ) , 1 )	*e%!i75n2wv+ !-%@_pl@_-*^#+^#=@ 8.^6v=&@@$! .%_=#,*k=$_c!=%! #&5!0=4@.:#i$ _@!2+^,t#=^=7_i=!=@	N!_=$2E%c Jp==== =1PI^^= _-^R Gg!!=
b-2_t-uns_id-126	"a string contains 5 to 9 characters . it can not use 3 special characters in a row . it must start with "" 0 "" followed by a letter . it must end with 2 special characters , but not 2 colons ."	and ( repeatrange ( <any> , 5 , 9 ) , and ( and ( endwith ( repeat ( <spec> , 2 ) ) , not ( endwith ( repeat ( <:> , 2 ) ) ) ) , and ( startwith ( concat ( <0> , <let> ) ) , not ( contain ( repeat ( <spec> , 3 ) ) ) ) ) )	0Y@r:= 0b=*P6X^= 0U@s+D;% 0Y@r:@ 0cR!@ 0T=^D=_	0c#_40u4@! 0j*X!:-# 0B^@;: 0W==9_7 0%6.9_! 0B337:
b-2_t-uns_id-126	"the string must be 5 - 9 lengths and not have 3 of the same special characters . it must start with "" 0 "" followed by a letter , and end in 2 special characters excluding "" : """	and ( repeatrange ( <any> , 5 , 9 ) , and ( and ( endwith ( repeat ( <spec> , 2 ) ) , not ( endwith ( repeat ( <:> , 2 ) ) ) ) , and ( startwith ( concat ( <0> , <let> ) ) , not ( contain ( repeat ( <spec> , 3 ) ) ) ) ) )	0Y@r:= 0b=*P6X^= 0U@s+D;% 0Y@r:@ 0cR!@ 0T=^D=_	0c#_40u4@! 0j*X!:-# 0B^@;: 0W==9_7 0%6.9_! 0B337:
b-2_t-uns_id-126	"the string must have 5 - 9 characters . it can not have 3 contiguous special characters . i must start with a "" 0 "" followed by a letter . it must end with 2 special characters , but not with 2 "" : "" ."	and ( repeatrange ( <any> , 5 , 9 ) , and ( and ( endwith ( repeat ( <spec> , 2 ) ) , not ( endwith ( repeat ( <:> , 2 ) ) ) ) , and ( startwith ( concat ( <0> , <let> ) ) , not ( contain ( repeat ( <spec> , 3 ) ) ) ) ) )	0Y@r:= 0b=*P6X^= 0U@s+D;% 0Y@r:@ 0cR!@ 0T=^D=_	0c#_40u4@! 0j*X!:-# 0B^@;: 0W==9_7 0%6.9_! 0B337:
b-2_t-uns_id-127	"the string shall not contain "" MS "" but will contain at least 1 letter and end with a number or symbol ."	and ( not ( endwith ( <let> ) ) , and ( contain ( <let> ) , not ( contain ( const ( <MS> ) ) ) ) )	H^MH^&iM_MvM_f= A#k__@_Sv^M^ 6AN^8M$_^ MMQx+^q_p, HJAb^FlLVW%Q9_ heT_6_^	__!_9^ 59+__%2^_8 #^_*+,__,,6_ J_$HT5DFvD EMlkMS_ :MM6MS^!_^q$&
b-2_t-uns_id-127	"this string must contain at least a letter , but not the substring "" MS "" , and not to end with a letter"	and ( not ( endwith ( <let> ) ) , and ( contain ( <let> ) , not ( contain ( const ( <MS> ) ) ) ) )	H^MH^&iM_MvM_f= A#k__@_Sv^M^ 6AN^8M$_^ MMQx+^q_p, HJAb^FlLVW%Q9_ heT_6_^	__!_9^ 59+__%2^_8 #^_*+,__,,6_ J_$HT5DFvD EMlkMS_ :MM6MS^!_^q$&
b-2_t-uns_id-127	"a string that contains letters but does not contain "" MS "" . does not end with a letter ."	and ( not ( endwith ( <let> ) ) , and ( contain ( <let> ) , not ( contain ( const ( <MS> ) ) ) ) )	H^MH^&iM_MvM_f= A#k__@_Sv^M^ 6AN^8M$_^ MMQx+^q_p, HJAb^FlLVW%Q9_ heT_6_^	__!_9^ 59+__%2^_8 #^_*+,__,,6_ J_$HT5DFvD EMlkMS_ :MM6MS^!_^q$&
b-2_t-uns_id-128	this pattern matches any string that does nt contain special characters or 3 capital letters	and ( not ( contain ( repeat ( <cap> , 3 ) ) ) , not ( contain ( <spec> ) ) )	9x4jsZ24L3GQ m4UxDiAP5gXIgr39 bEmLEaT43v83I5t 869AEetNsFztQq m4UxDiAP5gXIgr3w 198	_ x!U+KIaD- X3Fg5BVI @ehDH9OV _wLJxUw ,lXVeo
b-2_t-uns_id-128	this pattern matches any string that does not contain 3 capital letters , nor contain any special character .	and ( not ( contain ( repeat ( <cap> , 3 ) ) ) , not ( contain ( <spec> ) ) )	9x4jsZ24L3GQ m4UxDiAP5gXIgr39 bEmLEaT43v83I5t 869AEetNsFztQq m4UxDiAP5gXIgr3w 198	_ x!U+KIaD- X3Fg5BVI @ehDH9OV _wLJxUw ,lXVeo
b-2_t-uns_id-128	a string that does not contain 3 capitals and does not contain a special character .	and ( not ( contain ( repeat ( <cap> , 3 ) ) ) , not ( contain ( <spec> ) ) )	9x4jsZ24L3GQ m4UxDiAP5gXIgr39 bEmLEaT43v83I5t 869AEetNsFztQq m4UxDiAP5gXIgr3w 198	_ x!U+KIaD- X3Fg5BVI @ehDH9OV _wLJxUw ,lXVeo
b-2_t-uns_id-130	a string can be any length , but it can not use any capital letters .	not ( contain ( <cap> ) )	n.$:q ok%t:#ump+a-&=!_! & *y%r;e$.jk7#n *y%r;e$.jk7#2 @.q	%p@kU. sOP7yTNJXDRc 75$_xdvn5o:IW kFv+P12 oz9@x@wW %p@9AP
b-2_t-uns_id-130	the string is any number of characters . must not have capital letters .	not ( contain ( <cap> ) )	n.$:q ok%t:#ump+a-&=!_! & *y%r;e$.jk7#n *y%r;e$.jk7#2 @.q	%p@kU. sOP7yTNJXDRc 75$_xdvn5o:IW kFv+P12 oz9@x@wW %p@9AP
b-2_t-uns_id-130	a string that does not contain capital letters .	not ( contain ( <cap> ) )	n.$:q ok%t:#ump+a-&=!_! & *y%r;e$.jk7#n *y%r;e$.jk7#2 @.q	%p@kU. sOP7yTNJXDRc 75$_xdvn5o:IW kFv+P12 oz9@x@wW %p@9AP
b-2_t-uns_id-131	the string starts with any character that is not a capital letter . it is followed by any number of additional characters and ends with a character that is not a digit .	and ( not ( endwith ( <num> ) ) , not ( startwith ( <cap> ) ) )	;n0.5* :77D%.C7+,H9076o #ae*-3q-38$1t1%A23% 6C ;n0.5C .4*9##7#	@8^@C053Z,86 Jk% @8^@C053Z,&9 C+Y83LrLhe C$O!,.v.,4!3%& -A5-*3-80o&+50
b-2_t-uns_id-131	any number followed by a capital letter	and ( not ( endwith ( <num> ) ) , not ( startwith ( <cap> ) ) )	;n0.5* :77D%.C7+,H9076o #ae*-3q-38$1t1%A23% 6C ;n0.5C .4*9##7#	@8^@C053Z,86 Jk% @8^@C053Z,&9 C+Y83LrLhe C$O!,.v.,4!3%& -A5-*3-80o&+50
b-2_t-uns_id-131	the string must not start with a capital letter and it must not end with a number .	and ( not ( endwith ( <num> ) ) , not ( startwith ( <cap> ) ) )	;n0.5* :77D%.C7+,H9076o #ae*-3q-38$1t1%A23% 6C ;n0.5C .4*9##7#	@8^@C053Z,86 Jk% @8^@C053Z,&9 C+Y83LrLhe C$O!,.v.,4!3%& -A5-*3-80o&+50
b-2_t-uns_id-132	a string is 5 to 9 characters long and can use letters or numbers . it does not start with 2 capital letters .	and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , and ( repeatrange ( <any> , 5 , 9 ) , not ( startwith ( repeat ( <cap> , 2 ) ) ) ) )	iwVUBP08 ofONY0VQv 5LRv5 D0Fdzq C7pM905 ofONY0VQ7	WI1iGNY =5_!V_K$ QJ1F2g SJ2MF JVF72VAqh QJ1FFc
b-2_t-uns_id-132	a string consists of alphanumeric characters with a length of 5 to 9 . the string is not allowed to start with 2 capital letters .	and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , and ( repeatrange ( <any> , 5 , 9 ) , not ( startwith ( repeat ( <cap> , 2 ) ) ) ) )	iwVUBP08 ofONY0VQv 5LRv5 D0Fdzq C7pM905 ofONY0VQ7	WI1iGNY =5_!V_K$ QJ1F2g SJ2MF JVF72VAqh QJ1FFc
b-2_t-uns_id-132	a string that begins with not more than 1 capital letter . the remaining string consists of 5 to 9 numbers , lowercase and capital letters .	and ( repeatatleast ( or ( <cap> , or ( <num> , <low> ) ) , 1 ) , and ( repeatrange ( <any> , 5 , 9 ) , not ( startwith ( repeat ( <cap> , 2 ) ) ) ) )	iwVUBP08 ofONY0VQv 5LRv5 D0Fdzq C7pM905 ofONY0VQ7	WI1iGNY =5_!V_K$ QJ1F2g SJ2MF JVF72VAqh QJ1FFc
b-2_t-uns_id-133	a string can be any length , but it can not end with a number .	not ( endwith ( <num> ) )	9%M02h0@f U7-22+q5237Dr!oT1%.L !.23.L9$5#.4=2+s#1& 9%M02h0$: +2*1w62- 4n+_2z&w,,!6e,	2!283%l#.3%47 --4Z88C.3 %,@82i&0,0-9 &k&4 #38n=*4p,*0 M%#&.4
b-2_t-uns_id-133	a string that does not end in a digit .	not ( endwith ( <num> ) )	9%M02h0@f U7-22+q5237Dr!oT1%.L !.23.L9$5#.4=2+s#1& 9%M02h0$: +2*1w62- 4n+_2z&w,,!6e,	2!283%l#.3%47 --4Z88C.3 %,@82i&0,0-9 &k&4 #38n=*4p,*0 M%#&.4
b-2_t-uns_id-133	a string that does not end with a digit .	not ( endwith ( <num> ) )	9%M02h0@f U7-22+q5237Dr!oT1%.L !.23.L9$5#.4=2+s#1& 9%M02h0$: +2*1w62- 4n+_2z&w,,!6e,	2!283%l#.3%47 --4Z88C.3 %,@82i&0,0-9 &k&4 #38n=*4p,*0 M%#&.4
b-2_t-uns_id-134	a string of any length with all characters allowed . the only restriction is that it can not end with a capital letter .	not ( endwith ( <cap> ) )	1,EX.@jZ^L21g71EyD4* 3 nrI940l&I%hq@ meCvAhaTRRuVtv^e1^ $:ICCP6@x04j a38M:	fVX#__ND K.5:$aDXJM*kD RNP#Z &Y9C 3TK ^wlk.=%8jEY5lF
b-2_t-uns_id-134	the chain must not end in capital letter	not ( endwith ( <cap> ) )	1,EX.@jZ^L21g71EyD4* 3 nrI940l&I%hq@ meCvAhaTRRuVtv^e1^ $:ICCP6@x04j a38M:	fVX#__ND K.5:$aDXJM*kD RNP#Z &Y9C 3TK ^wlk.=%8jEY5lF
b-2_t-uns_id-134	a string that does not end with a capital letter .	not ( endwith ( <cap> ) )	1,EX.@jZ^L21g71EyD4* 3 nrI940l&I%hq@ meCvAhaTRRuVtv^e1^ $:ICCP6@x04j a38M:	fVX#__ND K.5:$aDXJM*kD RNP#Z &Y9C 3TK ^wlk.=%8jEY5lF
b-2_t-uns_id-136	"a string that contains digits and letters , is 4 - 9 characters long , contains an "" Mg "" and does not have 2 digits ."	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( repeatrange ( <any> , 4 , 9 ) , and ( contain ( const ( <Mg> ) ) , not ( contain ( repeat ( <num> , 2 ) ) ) ) ) )	MgKGk6bwE 5z1LUMgy 5z1LUZMg MgKGk6b9v Mg4pvT B5MFMgf	F73ZMg 4TU5Mw YmPKTMg38 vl1n0 %$=G;.uMg F739Mg
b-2_t-uns_id-136	"a string that allows digits or letters , is 4 - 9 characters in length , contains "" Mg "" and does not have 2 digits ."	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( repeatrange ( <any> , 4 , 9 ) , and ( contain ( const ( <Mg> ) ) , not ( contain ( repeat ( <num> , 2 ) ) ) ) ) )	MgKGk6bwE 5z1LUMgy 5z1LUZMg MgKGk6b9v Mg4pvT B5MFMgf	F73ZMg 4TU5Mw YmPKTMg38 vl1n0 %$=G;.uMg F739Mg
b-2_t-uns_id-136	"the string consists of numbers and letters and has a length of 4 to 9 characters . also the string has "" Mg "" in it but does not have 2 numbers ."	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( repeatrange ( <any> , 4 , 9 ) , and ( contain ( const ( <Mg> ) ) , not ( contain ( repeat ( <num> , 2 ) ) ) ) ) )	MgKGk6bwE 5z1LUMgy 5z1LUZMg MgKGk6b9v Mg4pvT B5MFMgf	F73ZMg 4TU5Mw YmPKTMg38 vl1n0 %$=G;.uMg F739Mg
b-2_t-uns_id-137	"the string can consist of letters , special characters , 1 , and "" 2 "" . the minimum length is 5 . the sequence "" _@= "" may not be used . the string can not start with 3 "" 1 "" followed by a special character and must end in 3 commas or 3 "" @. """	and ( repeatatleast ( or ( <let> , or ( <spec> , or ( <1> , <2> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 5 ) , and ( not ( startwith ( concat ( repeat ( <1> , 3 ) , <spec> ) ) ) , and ( not ( contain ( const ( <_@=> ) ) ) , endwith ( or ( repeat ( <,> , 3 ) , repeat ( <@> , 3 ) ) ) ) ) ) )	2!:E&B,@,f,^p,,, 2#!@@@ !B!2^^^&!,@,^.m,,, 2!:E&B,@,f,^p@@@ N$!K+*,,,, N$!K+*,@@@	111*!!,,, 1^_@=!%%;,,, %r_@=,,@@@ _@@@ =1!K:*!+;2!=;aj2@ ,,,,
b-2_t-uns_id-137	"a matching string has 5 or more characters that can be letters , special characters , "" 1 "" or "" 2 "" . the first characters can not be "" 111 "" followed by a special character . the last 3 characters must be "" ,,, "" or "" @@@ "" . there can not be "" _@= "" in the string ."	and ( repeatatleast ( or ( <let> , or ( <spec> , or ( <1> , <2> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 5 ) , and ( not ( startwith ( concat ( repeat ( <1> , 3 ) , <spec> ) ) ) , and ( not ( contain ( const ( <_@=> ) ) ) , endwith ( or ( repeat ( <,> , 3 ) , repeat ( <@> , 3 ) ) ) ) ) ) )	2!:E&B,@,f,^p,,, 2#!@@@ !B!2^^^&!,@,^.m,,, 2!:E&B,@,f,^p@@@ N$!K+*,,,, N$!K+*,@@@	111*!!,,, 1^_@=!%%;,,, %r_@=,,@@@ _@@@ =1!K:*!+;2!=;aj2@ ,,,,
b-2_t-uns_id-137	"the string can have letters , special characters , "" 1 "" and "" 2 "" . it must be 5 or more characters long , can not have "" _@= "" , can not start with 3 "" 1 "" followed by a special character and must end with 3 "" , "" or "" @ "" ."	and ( repeatatleast ( or ( <let> , or ( <spec> , or ( <1> , <2> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 5 ) , and ( not ( startwith ( concat ( repeat ( <1> , 3 ) , <spec> ) ) ) , and ( not ( contain ( const ( <_@=> ) ) ) , endwith ( or ( repeat ( <,> , 3 ) , repeat ( <@> , 3 ) ) ) ) ) ) )	2!:E&B,@,f,^p,,, 2#!@@@ !B!2^^^&!,@,^.m,,, 2!:E&B,@,f,^p@@@ N$!K+*,,,, N$!K+*,@@@	111*!!,,, 1^_@=!%%;,,, %r_@=,,@@@ _@@@ =1!K:*!+;2!=;aj2@ ,,,,
b-2_t-uns_id-138	"a string containing letters in lowercase that can not end with "" v "" ."	and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <v> ) ) )	wfzwqvsyws vtlzz xvedxgzvvvjwpea zfzwvkvzraavay nztvyr oxn	yxyvv EPWnvx rwIvQVe EPWnvl vuxhwvzfv yxykv
b-2_t-uns_id-138	"a string that is entirely lowercase letters that can not end in "" v """	and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <v> ) ) )	wfzwqvsyws vtlzz xvedxgzvvvjwpea zfzwvkvzraavay nztvyr oxn	yxyvv EPWnvx rwIvQVe EPWnvl vuxhwvzfv yxykv
b-2_t-uns_id-138	"a string of lowercase letters and does not end with "" v "" ."	and ( repeatatleast ( <low> , 1 ) , not ( endwith ( <v> ) ) )	wfzwqvsyws vtlzz xvedxgzvvvjwpea zfzwvkvzraavay nztvyr oxn	yxyvv EPWnvx rwIvQVe EPWnvl vuxhwvzfv yxykv
b-2_t-uns_id-14	"this string only allows digits . it must be between 4 and 10 characters in length and it can not contain "" 1 "" . it must start with "" 89 "" and end with "" 507 "" ."	and ( repeatatleast ( <num> , 1 ) , and ( repeatrange ( <any> , 4 , 10 ) , and ( startwith ( const ( <89> ) ) , and ( not ( contain ( <1> ) ) , endwith ( const ( <507> ) ) ) ) ) )	8950507 89055507 8954507 8959507 8955507 89507	89006336507 89006300507 895079550 895450h507 7870507 89006330507
b-2_t-uns_id-14	"the sequence is 4 - 10 digits . must not contain "" 1 "" , must start with "" 89 "" and end with "" 507 "" ."	and ( repeatatleast ( <num> , 1 ) , and ( repeatrange ( <any> , 4 , 10 ) , and ( startwith ( const ( <89> ) ) , and ( not ( contain ( <1> ) ) , endwith ( const ( <507> ) ) ) ) ) )	8950507 89055507 8954507 8959507 8955507 89507	89006336507 89006300507 895079550 895450h507 7870507 89006330507
b-2_t-uns_id-14	"a string of digits 4 - 10 characters in length that does not contain a "" 1 "" . begins with "" 89 "" and ends with "" 507 "" ."	and ( repeatatleast ( <num> , 1 ) , and ( repeatrange ( <any> , 4 , 10 ) , and ( startwith ( const ( <89> ) ) , and ( not ( contain ( <1> ) ) , endwith ( const ( <507> ) ) ) ) ) )	8950507 89055507 8954507 8959507 8955507 89507	89006336507 89006300507 895079550 895450h507 7870507 89006330507
b-2_t-uns_id-141	"the string can have special characters and digits , can not contain 2 contiguous digits and can not contain "" $ "" ."	and ( repeatatleast ( or ( <spec> , <num> ) , 1 ) , and ( not ( contain ( repeat ( <num> , 2 ) ) ) , not ( contain ( <$> ) ) ) )	_:=%#&.##!%!=%@- _0_;_^4 ,5#4_=;*;#=4#, :*= -@#%;^#;==@@ ,5#4_=;*;#=4#!	_#_:$ @%=&*#@:8&=:$ =26& l#X=x+q ,*.#*!!$ .r#8#!_7
b-2_t-uns_id-141	"it is only 1 string its allow the special character and digit numeric value but not contain the 2 digit and "" $ "" symbol ."	and ( repeatatleast ( or ( <spec> , <num> ) , 1 ) , and ( not ( contain ( repeat ( <num> , 2 ) ) ) , not ( contain ( <$> ) ) ) )	_:=%#&.##!%!=%@- _0_;_^4 ,5#4_=;*;#=4#, :*= -@#%;^#;==@@ ,5#4_=;*;#=4#!	_#_:$ @%=&*#@:8&=:$ =26& l#X=x+q ,*.#*!!$ .r#8#!_7
b-2_t-uns_id-141	"a string that has special characters or digits , does not contain 2 digits and does not contain "" $ "" ."	and ( repeatatleast ( or ( <spec> , <num> ) , 1 ) , and ( not ( contain ( repeat ( <num> , 2 ) ) ) , not ( contain ( <$> ) ) ) )	_:=%#&.##!%!=%@- _0_;_^4 ,5#4_=;*;#=4#, :*= -@#%;^#;==@@ ,5#4_=;*;#=4#!	_#_:$ @%=&*#@:8&=:$ =26& l#X=x+q ,*.#*!!$ .r#8#!_7
b-2_t-uns_id-143	"a string that starts with any letter but "" j "" . then any letter , digit , or special character is allowed besides "" b "" . there can not be 2 special characters then a digit ."	and ( repeatatleast ( or ( <let> , or ( <num> , <spec> ) ) , 1 ) , and ( and ( startwith ( <let> ) , not ( startwith ( <j> ) ) ) , and ( not ( contain ( concat ( repeat ( <spec> , 2 ) , <num> ) ) ) , not ( contain ( <b> ) ) ) ) )	da:_%W8=X!= c!.n#+j!! E=.&_V* a9@^== a9@^=a V!	E@!=.#=@0 +@!!=: be7%*&@ Uk.2#!at6_;1 I@@=#:dz=!!b Y,$==@a@@!b
b-2_t-uns_id-143	"the string starts with any letter but "" j "" . the string then has any number of digits , letters except "" b "" , and special characters , but can not have 2 special characters followed by a digit ."	and ( repeatatleast ( or ( <let> , or ( <num> , <spec> ) ) , 1 ) , and ( and ( startwith ( <let> ) , not ( startwith ( <j> ) ) ) , and ( not ( contain ( concat ( repeat ( <spec> , 2 ) , <num> ) ) ) , not ( contain ( <b> ) ) ) ) )	da:_%W8=X!= c!.n#+j!! E=.&_V* a9@^== a9@^=a V!	E@!=.#=@0 +@!!=: be7%*&@ Uk.2#!at6_;1 I@@=#:dz=!!b Y,$==@a@@!b
b-2_t-uns_id-143	"the string can have digits , letters and special characters . there can not be 2 special characters followed by a digit . there can not be any "" b "" . the string must start with a letter other than "" j "" ."	and ( repeatatleast ( or ( <let> , or ( <num> , <spec> ) ) , 1 ) , and ( and ( startwith ( <let> ) , not ( startwith ( <j> ) ) ) , and ( not ( contain ( concat ( repeat ( <spec> , 2 ) , <num> ) ) ) , not ( contain ( <b> ) ) ) ) )	da:_%W8=X!= c!.n#+j!! E=.&_V* a9@^== a9@^=a V!	E@!=.#=@0 +@!!=: be7%*&@ Uk.2#!at6_;1 I@@=#:dz=!!b Y,$==@a@@!b
b-2_t-uns_id-144	"a string of lowercase letters . it should not start with "" j "" or contain a "" g "" or "" h "" ."	and ( repeatatleast ( <low> , 1 ) , and ( not ( startwith ( <j> ) ) , and ( not ( contain ( <g> ) ) , not ( contain ( <h> ) ) ) ) )	qfweladf ycbybmavza iffefaatdfba faaabuzqllt iyejasf ycbybmavzj	jlmfa iHjjA gefcucdnqkgfy OWNanQzQe iyhreebtraume ilI
b-2_t-uns_id-144	"this string must contain only lowercase letters but not "" g "" or "" h "" , and not to start with a lowercase "" j """	and ( repeatatleast ( <low> , 1 ) , and ( not ( startwith ( <j> ) ) , and ( not ( contain ( <g> ) ) , not ( contain ( <h> ) ) ) ) )	qfweladf ycbybmavza iffefaatdfba faaabuzqllt iyejasf ycbybmavzj	jlmfa iHjjA gefcucdnqkgfy OWNanQzQe iyhreebtraume ilI
b-2_t-uns_id-144	"this pattern matches any string of lowercase letters that does not start with a "" j "" , nor contains "" g "" or "" h "" lowercase letters ."	and ( repeatatleast ( <low> , 1 ) , and ( not ( startwith ( <j> ) ) , and ( not ( contain ( <g> ) ) , not ( contain ( <h> ) ) ) ) )	qfweladf ycbybmavza iffefaatdfba faaabuzqllt iyejasf ycbybmavzj	jlmfa iHjjA gefcucdnqkgfy OWNanQzQe iyhreebtraume ilI
b-2_t-uns_id-145	a string that allows letters , special characters , and numbers . it should be more than 6 characters in length and should not begin with 3 capital letters .	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <num> , <low> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , not ( startwith ( repeat ( <cap> , 3 ) ) ) ) )	.79==+=#15+!^ =9$&=+K!1n8xW#.mH&! +Q8X=6=_=!f#W==#V= 8!!,$-4 =+y==^!=!!+!5=i !Wz1$-u2!;=+5*	VUM^%,t:XM=A^ @__P! SDDu738#2&98 HUEIP:^U=T @__P& @__PL
b-2_t-uns_id-145	we want to match strings that contain more than 6 characters . it can contain any character , but is not allowed to start with 3 capital letters .	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <num> , <low> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , not ( startwith ( repeat ( <cap> , 3 ) ) ) ) )	.79==+=#15+!^ =9$&=+K!1n8xW#.mH&! +Q8X=6=_=!f#W==#V= 8!!,$-4 =+y==^!=!!+!5=i !Wz1$-u2!;=+5*	VUM^%,t:XM=A^ @__P! SDDu738#2&98 HUEIP:^U=T @__P& @__PL
b-2_t-uns_id-145	this pattern matches any string that has a length equal or higher than 6 characters and does not start with 3 capital letters .	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <num> , <low> ) ) ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , not ( startwith ( repeat ( <cap> , 3 ) ) ) ) )	.79==+=#15+!^ =9$&=+K!1n8xW#.mH&! +Q8X=6=_=!f#W==#V= 8!!,$-4 =+y==^!=!!+!5=i !Wz1$-u2!;=+5*	VUM^%,t:XM=A^ @__P! SDDu738#2&98 HUEIP:^U=T @__P& @__PL
b-2_t-uns_id-146	"a string of any length is made of lowercase letters . it must start with "" co "" ."	and ( repeatatleast ( <low> , 1 ) , startwith ( const ( <co> ) ) )	co cokdpagadalbns cood covctzzbpbfjhxld coblxenrxzsuewr couuz	breoezqbtgsjx coamw3z8 bmxeoymy caoqd pqpce co5x2khyo0
