problem_id	description	regex	pos_examples	neg_examples	const_values
b-2_t-uns_id-81	a string of length 6 to 9 that must not start with const0 or a digit and that must end with 3 special characters or 3 capital letters	and ( repeatrange ( <any> , 6 , 9 ) , and ( not ( startwith ( const0 ) ) , and ( endwith ( or ( repeat ( <spec> , 3 ) , repeat ( <cap> , 3 ) ) ) , not ( startwith ( <num> ) ) ) ) )	a%b;M@!*@ kK8_:=! kK8_:=@ .X8C+@=! =K+%;^ a%b;M@!*_	8@,,@& %Sp55= h.y*=OO 6d1!=_@ 2;o@^=@_^ C2s@-:_$0	1 const0,ac
b-2_t-uns_id-9	a simple string that contains lowercase or capitals but can not have 2 letters in a row and ending with a non - letter character .	and ( repeatatleast ( or ( <num> , <let> ) , 1 ) , and ( not ( endwith ( <let> ) ) , and ( not ( contain ( repeat ( <let> , 2 ) ) ) , contain ( or ( <low> , <cap> ) ) ) ) )	W13L2w7E2o59Z0 T2I8q7K8J831 8O0c9m490z0 8O0c9m4q3n4 56t3y97 4F1	yK34 739543007438601866 xbG4Dmpjn3XD1 0 8031 d@@=d@+$!O%	0
b-2_t-uns_id-94	this is a string of capital letters , excluding const2 . the string can not begin with const0 and it must end with const1 . the string must also contain const3 .	and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , and ( endwith ( const1 ) , and ( not ( contain ( const2 ) ) , contain ( const3 ) ) ) ) )	AIZIJHVA IJEBHEALHVA LKWACCUDXJHHVA AIZJKHVA KJBEKGGHGDHVA KJBEKGGHGIHVA	KJFHVA :H.JZHH@SHVA AIAJGNGGJGITB FJHVA LDEHZHHVYGDAHHVA YFJAYHXFSBBNCHVA	4 const0,LKM const1,HVA const2,F const3,J
b-2_t-uns_id-97	a string that does not contain a special character that must start with a capital letter and then const0 and that must end with 3 lowercase letters or 3 capital letters	and ( startwith ( concat ( <cap> , const0 ) ) , and ( not ( contain ( <spec> ) ) , endwith ( or ( repeat ( <low> , 3 ) , repeat ( <cap> , 3 ) ) ) ) )	YQ1izm AQ131vdbL0jxp BQJN3Hi3KdEeo1htd UQ5g66e8FcjV63i6HES ZQxvah33w4Umyg AQ131vdbL0GMI	EQ:Hv,6=1.3esw RQ9HSDaTZ5F WQq9 XQCYy039BBQy PQj1aJ6 CQj3@YQB	1 const0,Q
b-2_t-uns_id-98	a string with digits , capital letters , special characters and lowercase letters allowed of length less than 10 . it must have the letter const0 but can not have 3 lowercase letters and can not start with a capital letter .	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <spec> , <low> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( const0 ) , and ( not ( startwith ( <cap> ) ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) ) )	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^	1 const0,e
b-3_t-cat_id-10	a list of 2 strings . first string consist of 2 to 4 letters . final string consist of 2+lowercas + letters .	concat ( repeatrange ( <let> , 2 , 4 ) , repeatatleast ( <low> , 2 ) )	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc	0
b-3_t-cat_id-101	a list of 3 strings . first string consist by 1+letter + or digit numeric values . second string consist of const0 or const1 letters . last string consist of 3 letters .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( or ( const0 , const1 ) , repeat ( <let> , 3 ) ) )	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn	2 const0,D const1,R
b-3_t-cat_id-102	const0 list of 2 strings . first string consist of 1 tp 3 const0 letter . final string consist of 2 letters .	concat ( repeatrange ( const0 , 1 , 3 ) , repeat ( <let> , 2 ) )	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh	1 const0,A
b-3_t-cat_id-111	there are 2 strings . first string consist of 4 letters . last string consist of 3+lowercas + letters .	concat ( repeat ( <let> , 4 ) , repeatatleast ( <low> , 3 ) )	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj	0
b-3_t-cat_id-112	a string that consists of 2 or 3 capital letters followed by 2 to 3 letters .	concat ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) )	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub	0
b-3_t-cat_id-114	a single string of 4 unique segments . the string begins with 3 - 4 capital letters a - z , followed by either the lowercase letter const0 or capital letter const1 . next , there must be at least 1 letter a - z of any case . finally , the string must end with 2 capital letters a - z .	concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <let> , 1 ) , repeat ( <cap> , 2 ) ) ) )	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW	2 const0,a const1,E
b-3_t-cat_id-117	a list of 2 strings . first string consist by 1+digi + numeric values that is optional . final string consist by 3 letters	concat ( optional ( repeatatleast ( <num> , 1 ) ) , repeat ( <let> , 3 ) )	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW	0
b-3_t-cat_id-119	a string that begins with lowercase const0 followed by 2 sets of 1 to 4 letters followed by 3 or more digits . after these 2 sets is an optional character . it can be anything except a letter .	concat ( const0 , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , optional ( notcc ( <let> ) ) ) ) ) ) )	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988	1 const0,n
b-3_t-cat_id-123	a string that consists of capital letters only , that is not exactly 4 characters long , and that ends with const0 or const1 .	concat ( optional ( repeatatleast ( <cap> , 2 ) ) , or ( const0 , const1 ) )	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA	2 const0,YWA const1,QEL
b-3_t-cat_id-125	there are 2 strings . first string consist of 1 + const0 numeric value . final string consuist by 2+capita + letters or 2 + digit numeric values .	concat ( repeatatleast ( const0 , 1 ) , or ( repeatatleast ( <cap> , 2 ) , repeatatleast ( <num> , 2 ) ) )	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E	1 const0,3
b-3_t-cat_id-127	a list of 2 strings . first string consist of 3 capital letters . last string consist of 1+lowercas + letters .	concat ( repeat ( <cap> , 3 ) , repeatatleast ( <low> , 1 ) )	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc	0
b-3_t-cat_id-129	a list of 3 strings . first string consist by 2 digit numeric values . second string consist of 1 to 3 lowercase letters . last string consist by 2 to 4 const0 that is optional .	concat ( repeat ( <num> , 2 ) , concat ( repeatrange ( <low> , 1 , 3 ) , optional ( repeatrange ( const0 , 2 , 4 ) ) ) )	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777	1 const0,7
b-3_t-cat_id-13	the string begins the optional set of : 2 or more letters , the digit const0 , and 2 or more letters or digits . the string ends with 4 to 5 capital letters - the final capital must be const1 .	concat ( optional ( concat ( repeatatleast ( <let> , 2 ) , concat ( const0 , repeatatleast ( or ( <let> , <num> ) , 2 ) ) ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , const1 ) )	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE	2 const0,3 const1,E
b-3_t-cat_id-140	a string consisting of 2 mandatory and 1 optional portions . the first portion must consist of exactly 3 instances of the number const0 . the second portion includes at least 3 capital letters a - z . the final , optional portion may be a single letter a - z of any case .	concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <cap> , 3 ) , optional ( <let> ) ) )	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV	1 const0,0
b-3_t-cat_id-142	this string consists of 2 sets of 2 to 4 digits or letters , followed by 1 to 2 digits .	concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , concat ( repeatrange ( <num> , 1 , 2 ) , concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	7b7898g9U101 WM7rXTM2 HSt8987 WM7rX641 OWjU0C9x54 x62bu0	N0VjY3YUJ45 F9mhB8LBi1 N0VjY3YU8j0	0
b-3_t-cat_id-143	a single string with 4 unique segments . the first segment must consist of 3 - 4 lowercase letters a - z . the second must be either the pair of letters const0 or const1 . the third must be 3 digits 0 - 9 . the fourth must be 2 - 4 iterations of the digit const2 .	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <num> , 3 ) , repeatrange ( const2 , 2 , 4 ) ) ) )	isejxs8552222 ubsFY75622 lspzxs914222 lspxs3572222 iseyxs1592222 vfszFY75222	ytqOuH50322 dfrxxs5182 xkzxxs46962222 uvFY011222 ezmFY5522 wkzmOuH36322	3 const0,xs const1,FY const2,2
b-3_t-cat_id-143	a string consisting of 2 parts . the first part consists of 3 or 4 lower case characters followed either const0 or const1 . the second part consists of a 5 to 7 digit number that ends with between 2 and 4 const2	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <num> , 3 ) , repeatrange ( const2 , 2 , 4 ) ) ) )	isejxs8552222 ubsFY75622 lspzxs914222 lspxs3572222 iseyxs1592222 vfszFY75222	ytqOuH50322 dfrxxs5182 xkzxxs46962222 uvFY011222 ezmFY5522 wkzmOuH36322	3 const0,xs const1,FY const2,2
b-3_t-cat_id-146	a string that starts with a lower case const0 , optionally followed by another lower case const0 , followed by either the string const1 or const2 , followed by between 1 and 4 letters , and optionally ending with between 3 and 4 lower case letters .	concat ( repeatrange ( const0 , 1 , 2 ) , concat ( or ( const ( <inj> ) , const ( <ho> ) ) , concat ( <g> , concat ( repeatrange ( <let> , 1 , 4 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	rrhoge rinjgn rhogQCndvyks rrhogmO rrinjgRO rrinjgPbvyxwp	rrrinjgrbnEudwx rinjgaCZLqsqmk rqjgwPYruw rrhoykNaP rrrinjgSwAgtgkg rrqjgOOLtgqy	3 const0,r const1,injg const2,hog
b-3_t-cat_id-149	there are 2 strings . first string consist by 1 to 2 capital letters . final string consist by 2+lowercas + letters .	concat ( repeatrange ( <cap> , 1 , 2 ) , repeatatleast ( <low> , 2 ) )	ARyivcdetma QCixsdgt Jdkvmvdjgusltv Uyrulefnxmwbouusmo JRdmoczdhgkyoc BTwugetvgcbtf	FEDnwgaplkwokrtnyfru SEGadiqcka JASuqcgcrihkthwcvvj GRKse VGLvxafaouvsukbok AYDdakbmpcamru	0
b-3_t-cat_id-19	a list of 2 strings . first string consist of 3 to 4 digit numeric values . last string consist of 1 to 3 digit numeric values or 1 to 3 capital letters that is optional .	concat ( repeatrange ( <num> , 3 , 4 ) , optional ( or ( repeatrange ( <num> , 1 , 3 ) , repeatrange ( <cap> , 1 , 3 ) ) ) )	1683C 955 977077 3166641 168PX 977IAH	84W 55YXZ 85 03DY	0
b-3_t-cat_id-2	a string consisting of 2 to 4 letters , followed by 3 capital letters , followed by 1 to 4 lower case letters , followed by 1 or more const0 characters .	concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( <low> , 1 , 4 ) , repeatatleast ( const0 , 1 ) ) ) )	nYOWNrn RQKgOVMboan QdIOHMXannhnnnn QdIOHMXannynnnn xdyRNPnjnmnnnn qFLkGZVensnnn	RYKFptnwnn INnBRAARrnn vjfCSObxny bbCXkn ySinHSLxmxmxnnnnnn NXYxFPhdexn	1 const0,n
b-3_t-cat_id-27	a list of 2 strings . first string consist by 1 to 3 letters . last string consist by const0 or const1 letters that is optional .	concat ( repeatrange ( <let> , 1 , 3 ) , optional ( or ( const0 , const1 ) ) )	WE Wc bb Tmx TPp uNZV	STTT fVMZ eRRR  eRkR	2 const0,G const1,V
b-3_t-cat_id-28	a list of 3 strings . first string consist by 1 to 4 const0 . that is optional . second string consist by 2 letters that is optional . last string consist by 1 to 4 const0	concat ( optional ( concat ( repeatrange ( const0 , 1 , 4 ) , repeat ( <let> , 2 ) ) ) , repeatrange ( const0 , 1 , 4 ) )	88JQ8888 8UX8 8888FA888 8Jj8888 8 8of8	88888Nc88 88888Lm8888 88888Yd888 88B8888 88888Pn888 888q8888	1 const0,8
b-3_t-cat_id-3	a string that starts with const0 followed by 1 or more upper or lower case letters .	concat ( repeat ( <k> , 2 ) , repeatatleast ( <let> , 1 ) )	kkCi kkdMdWwXUrnHJTQCWKq kkTGqjlVIq kkA kkCG kkYfFXRdZAppAkr	kk	1 const0,kk
b-3_t-cat_id-40	the string starts with the number const0 1 or more times and ends with 2 or more capital letters . the overall length is 4 to 18 .	concat ( repeatatleast ( const0 , 1 ) , repeatatleast ( <cap> , 2 ) )	22XTUJ 2KDBWHTLRQXBBQGAD 2VDP 222DXIOGJJSPWPXUJP 2222LDETOWCYQKUYQA 22222UW	XTIQFYCZV 222222222222F 222222A 2V 22222222X UBZKUKJWWC	1 const0,2
b-3_t-cat_id-47	a string whose length is greater than 2 characters that consists of all capital letters ending with the letter const0	concat ( repeatatleast ( <cap> , 1 ) , const0 )	GSPDBFVPXPPPPBQPRNPP TWSTSPPPP VHBPPHWPZPPPP PIP OZQWDPDPPSPVPEPIPGP ZPJYPP	P P P P	1 const0,P
b-3_t-cat_id-6	a string beginning with at least 2 letters a - z of any case , followed by 4 digits 0 - 9 .	concat ( repeatatleast ( <let> , 2 ) , repeat ( <num> , 4 ) )	BpNDPklYqBH9088 reWhdf7396 QUqHNwRtVidH2562 poQd8387 IcuQzVwtuqMfo3439 BpNDPklYquV1058	wb948 qJwuInyNCkIS064 mw519 fVVgBVgCYWGszu087 EMQWlr269 t9497	0
b-3_t-cat_id-60	a string consist of 1 + const0 or const1 letters	repeatatleast ( or ( const0 , const1 ) , 1 )	FQQFQQFQF FQFQQFQQQQFFQ QFQFQQQFQQQQQFFFFFF FQFF QQFQQFF FQQFQQQQQFF	 	2 const0,F const1,Q
b-3_t-cat_id-62	a string that consists of 2 parts . the first part either contains 8 lower case letters or 4 lower case followed by 4 capital letters . the second part contains 1 or more capital letters followed by a comma .	concat ( or ( repeat ( <low> , 4 ) , repeat ( <cap> , 4 ) ) , concat ( repeat ( <low> , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , <,> ) ) )	fnamtnbzLMKTYDVNC, BBUUdfsfDXVERN, lmgmubdsTLQAWBBGTKA, DMFMxxiiCEI, DIMYmsdbZAZHGYPWE, YZPPvqwsROIZBPK,	DJBGDunuoZYAHIOZ, BWAXKrvkzQGP, vxmybzealI, HWHYPvgnfCOLU, QNLKxmxi, calnyqcb,	0
b-3_t-cat_id-63	const0 list of 2 strings . first string consist by 3+digi + numeric values or letters . last string consist of 3 const0	concat ( optional ( repeatatleast ( or ( <num> , <let> ) , 3 ) ) , repeat ( const0 , 3 ) )	AA4oAAA ADvA3Z9w3eIAAA ADvA3Z9w3e4AAA jGabXP77AS7AAE4zAAA lITAAUAAA ugK9AABAAA	7DAAA YiAAA SoAAA S7O9AA 86ssA3ACA6RArAA 30AAA	1 const0,A
b-3_t-cat_id-63	const0 string that optionally starts with 3 or more digits or letters , and ends with const1 .	concat ( optional ( repeatatleast ( or ( <num> , <let> ) , 3 ) ) , repeat ( const0 , 3 ) )	AA4oAAA ADvA3Z9w3eIAAA ADvA3Z9w3e4AAA jGabXP77AS7AAE4zAAA lITAAUAAA ugK9AABAAA	7DAAA YiAAA SoAAA S7O9AA 86ssA3ACA6RArAA 30AAA	2 const0,A const1,AAA
b-3_t-cat_id-64	the string both starts and ends with const0 2 or 3 times . the second string is an optional const1 or const2 . the third string is 3 or 4 capitals letters , the fourth is a lowercase letter , and the fifth is 1 to 4 capital letters .	concat ( repeatrange ( const0 , 2 , 3 ) , concat ( optional ( or ( const1 , const2 ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( <low> , concat ( repeatrange ( <cap> , 1 , 4 ) , repeatrange ( const0 , 2 , 3 ) ) ) ) ) )	SStYARaUSSS SSUDPiJJSS SSStXXNQeLZQVSSS SSUDPiJXSS SSWOMpKSS SSUDPiJSSS	SSqZTNIzIWBLHSSS SSLNHBNvSGSTSS SSMWPVCvSFSASSS SSShSHHKeXISS SStVWZFIrESS SSSlBOKvMSYWSS	3 const0,S const1,q const2,t
b-3_t-cat_id-67	this string begins with 2 to 4 capital letters followed by an optional 4 lowercase const0 . the string then contains any 1 to 3 characters except digits . the string ends with 4 lowercase letters .	concat ( repeatrange ( <cap> , 2 , 4 ) , concat ( optional ( repeat ( const0 , 4 ) ) , concat ( repeatrange ( notcc ( <num> ) , 1 , 3 ) , repeat ( <low> , 4 ) ) ) )	WIfvyiz PLDBXB$arpk ERbSltwjz GHOooogfeb GRALoooo#*thgt WI*qlse	Toooo!ezlltx Toooo!e$najp FDoooojpsu GDooooW%N*mmxd GAAooo-%jvze HI,v#Lxfdx	1 const0,o
b-3_t-cat_id-68	the string starts with 2 capital letters , followed by 2 to 4 either all lowercase or all uppercase letters . the third string consists of 2 to 3 lowercase letters . the string ends with 2 to 4 either all lowercase or all uppercase letters .	concat ( repeat ( <cap> , 2 ) , concat ( or ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( <cap> , 2 , 4 ) ) , concat ( repeatrange ( <low> , 2 , 3 ) , or ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( <cap> , 2 , 4 ) ) ) ) )	RCdowhvoa RZZCXQypefpch BVjdbcdv RYGQUopFMMK BVOAgrdx TLVLZWioyzkr	AOfclutsgpNH CtjnziPRPL ZEyfzrsgbjDR QQKwhlgx SXPwhbPVQ IYJztshtjgh	0
b-3_t-cat_id-7	the string must start with either const0 or const1 followed a second string consisting of a capital const2 or a lowercase const3 . the third string is the lowercase letter const4 repeated 1 to 4 times . the string ends in const5 .	concat ( or ( const0 , const1 ) , concat ( or ( const2 , const3 ) , concat ( repeatrange ( const4 , 1 , 4 ) , const5 ) ) )	ypHee8 ypHe8 tpHeee8 tpHeeee8 ypHeeee8 ypoee8	ypH8 qsiHe8 qsioee8 wqHeee8 tpo8 tpHeee1	6 const0,yp const1,tp const2,H const3,o const4,e const5,8
b-3_t-cat_id-72	a string consisting of 5 segments , 2 optional and 3 mandatory . the first segment is optional , and must consist of 2 - 4 digits 0 - 9 . the second segment , also optional , must consist of at least 3 letters a - z of any case . the third segment must be 4 lowercase letters a - z . the fourth segment must be 3 digits 0 - 9 . the fifth segment must consist of at least 1 letter a - z of any case .	concat ( optional ( concat ( repeatrange ( <num> , 2 , 4 ) , repeatatleast ( <let> , 3 ) ) ) , concat ( repeat ( <low> , 4 ) , concat ( repeat ( <num> , 3 ) , repeatatleast ( <let> , 1 ) ) ) )	cxxr360nVGxN tkji991fEjHbARWFEwqd tkji991fEjHbARWFEwqW ohtj249vpC 4748RaDytyivxs967K wqwe534NAWWtzvXyKRJ	84024ZkOrjpooh381y qwhv0449cAhoLGtLwL 04cObszg790nz 57srClTMxNygkv692 3QhdYMzfkyaaz410qtu 7IpNsvnp715U	0
b-3_t-cat_id-75	a list of 4 strings . first and third strings consist by 3+digi + numeric values . second and last strings consist of 1 to 4 letters .	concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , repeatrange ( <let> , 1 , 4 ) ) ) )	345Om30548KJSE 850W4358198663TzYK 954i260E 247W98498977ATq 247W98498977Apt 419QLkS738P	628yDfll102812JBb 85vR231rHvE 22zv489fr 25e249I 00052UcgrF3893KYZm 98yASw21220aWlx	0
b-3_t-cat_id-76	a string consisting of 4 unique segments , 2 optional and 2 mandatory . the first segment , optionally , must consist of the pair of letters const0 or const1 . the second segment , also optionally , must be 2 - 4 iterations of the lowercase letter const2 . the third segment must consist of at least 1 iteration of the lowercase letter const3 . the fourth segment must be either the number const4 or const5 .	concat ( optional ( concat ( or ( const0 , const1 ) , repeatrange ( const2 , 2 , 4 ) ) ) , concat ( repeatatleast ( const3 , 1 ) , or ( const4 , const5 ) ) )	vvv612 vvvvvvvvvvvvvvvvv35 yNssv35 v612 yNssvvv35 Yassssvvvvvvvvv35	Yasssssvvvvvvvvv612 Yasssssvv35 Yassvv093 Yassv093 Yasssssvvvvvvvv612 igasssv35	6 const0,Ya const1,yN const2,s const3,v const4,35 const5,612
b-3_t-cat_id-81	a list of 2 strings . first string consist of 1 to 4 capital letters that is optional . last string consist of const0 or const1 this letters must be end	concat ( optional ( repeatrange ( <cap> , 1 , 4 ) ) , or ( const0 , const1 ) )	ABLT LCJTCN JXCLT LCJCLT CLT JXCCN	SKKSSCN JBXJX JXJX JBJJX SKKSSLT CTJYJX	2 const0,LT const1,CN
b-3_t-cat_id-82	this sting consists of 2 sets of 3 or more const0 followed by 2 to 4 letters . the first 3 or more const1 is optional .	concat ( optional ( repeatatleast ( const0 , 3 ) ) , concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeatatleast ( const0 , 3 ) , repeatrange ( <let> , 2 , 4 ) ) ) )	HYLssssssssssoqim ResssssssslUFi qQUwssssssssssJtFa PXpgssssssssssswGDj HYLssssssssssoqYK nLsssYd	xfstssDFe OsssxJyT GsssxUZ ssLrtsssssssssssGnCy	"2 const0,s const1,s"""
b-3_t-cat_id-86	a string of 6 segments . the first segment must be 4 letters a - z of any case , followed then by the capital letter const0 . the third segment consists of at least 2 iterations of the capital letter const1 . the fourth segment is either the capital letter const2 or const3 , followed then by the capital letter const4 . the final segment must be 4 capital letters a - z .	concat ( repeat ( <let> , 4 ) , concat ( const0 , concat ( repeatatleast ( const1 , 2 ) , concat ( or ( const2 , const3 ) , concat ( const4 , repeat ( <cap> , 4 ) ) ) ) ) )	lpFLOCCCFWRCYL cPDGOCCCCCCFWQLMA lduSOCCCCCCCCCFWUEVM lduSOCCCCCCCCCNWDXVH LDxjOCCCCFWISCS cPDoOCCCCCCNWKSUR	mOxgOCCCCCCCCCNUWXVK IxoPvOCCCNWGRMD OxsTOCFWWBLN AfmyOCCCCCCCFWHRT fTYvDOCCCCCCCFWVRLR iKjIOCCCCCCCFUMCQT	5 const0,O const1,C const2,F const3,N const4,W
b-3_t-cat_id-86	the string starts with 4 letters and ends in 4 capital letters . the first string is followed by a capital letter const0 and the fourth string is followed by a capital letter const4 . the third string is the capital letter const1 2 or more times , the fourth string is a capital letter const2 or a capital letter const3 and the overall string length is 14 to 20 .	concat ( repeat ( <let> , 4 ) , concat ( const0 , concat ( repeatatleast ( const1 , 2 ) , concat ( or ( const2 , const3 ) , concat ( const4 , repeat ( <cap> , 4 ) ) ) ) ) )	lpFLOCCCFWRCYL cPDGOCCCCCCFWQLMA lduSOCCCCCCCCCFWUEVM lduSOCCCCCCCCCNWDXVH LDxjOCCCCFWISCS cPDoOCCCCCCNWKSUR	mOxgOCCCCCCCCCNUWXVK IxoPvOCCCNWGRMD OxsTOCFWWBLN AfmyOCCCCCCCFWHRT fTYvDOCCCCCCCFWVRLR iKjIOCCCCCCCFUMCQT	5 const0,O const1,C const2,F const3,N const4,W
b-3_t-cat_id-88	a list of 4 strings . first string consist of 3 to 4 const0 letter . second string consist by 1 to 2 capital letters . third string consist by 3 to 4 const0 that is optional . last string consist by 3 capital letters .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeatrange ( <cap> , 1 , 2 ) , concat ( optional ( repeatrange ( const0 , 3 , 4 ) ) , repeat ( <cap> , 3 ) ) ) )	oooDDoooOMM oooUKooooPCF ooooHRWT oooSQXF ooooEEooooDAU oooQBUPK	oooooCKVBE oooTVQPSH ooKIoooFJD ooooQYQGQT oooooCoooCWK ooooQQXooooFMD	1 const0,o
b-3_t-cat_id-93	a list of 2 strings . first string consist of 3 + const0 letter . final string consist by 3+lowercas + letters .	concat ( repeatatleast ( const0 , 3 ) , repeatatleast ( <low> , 3 ) )	HHHHHHHHypixarfj HHHHHHbzu HHHHellh HHHHHHHHHcotdwyza HHHmxceu HHHHHHcmcfuehk	HHHHHHHHHHHHHuh HHHwy HHHHHHHHHHHHni HHfrlacmhqih HHmtbdxr HHtyj	1 const0,H
b-3_t-cat_id-94	the string starts with a capital letter const0 or const1 and ends in a digit followed by 2 capital letters . the second string is 3 or more letters , the third string is 1 to 4 lowercase letters , the fourth string is 4 letters . the overall string length is 13 to 20 .	concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <let> , 3 ) , concat ( repeatrange ( <low> , 1 , 4 ) , concat ( repeat ( <let> , 4 ) , concat ( <num> , repeat ( <cap> , 2 ) ) ) ) ) )	OTwIQxkggexqMdKi2XS KUiAErfCCuaFaU2NJ KZFtFbaSXNoVnXrvT6US KERhtjeUq0NQ KERhtjeUW7TS OTwIQxkggexqMdKS0AW	KtvxlhxQDFX IMoRxBdfbxvJO3OR KfiXTOoSpfAJfFE ORGEaMZuiJvtKq3FN KVviyIUeFzJux2SA IclrstrVjKpSveRWG7DP	2 const0,O const1,K
b-3_t-cat_id-97	the first 2 strings are optional . the first string is the lowercase letter const0 2 or 3 times . the second string is a letter or a special character . the final string is the lowercase letter const0 2 or 3 times .	concat ( optional ( concat ( repeatrange ( const0 , 2 , 3 ) , notcc ( <num> ) ) ) , repeatrange ( const0 , 2 , 3 ) )	xxxxx xxx%xxx xxzxxx xxyxx xxx xx&xx	xxzWxx xxz-xxx xx$#xx xxzgxxx xxxxxxxx xxx@xxxx	1 const0,x
b-3_t-sep_id-1	a string that consists of 3 parts each separated by a semi colon . the first and second parts consist of capital or lower case letters , and the third part consists of capital letters or digits .	concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <;> , concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <;> , repeatatleast ( or ( <num> , <cap> ) , 1 ) ) ) ) )	axt;phWR;D i;M;41 O;rvImHt;FEUV fLV;mNRMO;HSU7 omX;O;73 GK;aB;667Y75	ALrz;m;5awj1nkr9U gQ;l;zkft1LK6fQ DBXC;kl;V04vFE XEch;jT633V;0 DHqDx;4QEpbe;MW b;zKz;5G2j16	0
