problem_id	description	regex	pos_examples	neg_examples	const_values
b-2_t-uns_id-98	this string allows digits , special characters , capital letters , and lowercase letters . it must contain const0 and be a maximum length of 9 characters . it can not have 3 lowercase letters . it can not start with a capital letter .	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <spec> , <low> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( const0 ) , and ( not ( startwith ( <cap> ) ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) ) )	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^	1 const0,e
b-2_t-uns_id-98	the string is a list of up to 9 characters that can be capital or lowercase letters , digits , or special characters . the first character must not be a capital letter , and the string must contain an const0 .	and ( repeatatleast ( or ( <num> , or ( <cap> , or ( <spec> , <low> ) ) ) , 1 ) , and ( repeatrange ( <any> , 0 , 9 ) , and ( contain ( const0 ) , and ( not ( startwith ( <cap> ) ) , not ( contain ( repeat ( <low> , 3 ) ) ) ) ) ) )	ce @J_!;ce +=_e -3e e$$:=%e+ e$$:=%e8	@!==ben S#9s.eG c#_5e-vci &:=1+ @&!t=k7ep^ aem^	1 const0,e
b-3_t-cat_id-10	a good string has 2 to 4 letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <let> , 2 , 4 ) , repeatatleast ( <low> , 2 ) )	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc	0
b-3_t-cat_id-10	a string consisting of 2 to 4 letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <let> , 2 , 4 ) , repeatatleast ( <low> , 2 ) )	wYkDywlhjttitr vakg SylNwfghgjphmpiac BghBpk wYkmelzglsemqe beNMnrhl	utpAl sqmzTsnbadzlhnr zdFh HTYTe Wsc	0
b-3_t-cat_id-101	a string should start with 1 or more letters or numbers . it should be followed by a capital const0 or const1 . then it is followed by 3 additional letters .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( or ( const0 , const1 ) , repeat ( <let> , 3 ) ) )	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn	2 const0,D const1,R
b-3_t-cat_id-101	the first part of the string has more than 1 letter or number followed by either letter const0 or letter const1 . the string ends with 3 letters .	concat ( repeatatleast ( or ( <let> , <num> ) , 1 ) , concat ( or ( const0 , const1 ) , repeat ( <let> , 3 ) ) )	zsDuAARjRR4FK6DARC zsDuAARjRR4FK6DARF MQRuyCSY7SRlMm yq5D7RADd I0VOD1BRWZWDBvS yBXRRCB	5B52QkHGQQXpd p3OdumIMlJVPJ DquP JjHUUZWmwzUGmU DbGP 7V1QnJJ8bDGJJJJn	2 const0,D const1,R
b-3_t-cat_id-102	const0 matching string has 1 to 3 const0 followed by 2 letters .	concat ( repeatrange ( const0 , 1 , 3 ) , repeat ( <let> , 2 ) )	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh	1 const0,A
b-3_t-cat_id-102	const0 string should consist of 1 - 3 capital const0 . it is then followed by 2 letters .	concat ( repeatrange ( const0 , 1 , 3 ) , repeat ( <let> , 2 ) )	AAfo AAAla AAfW Apr AAJn AAAlO	AAAvba AiqQ Tf AAAGEZ uf AiLh	1 const0,A
b-3_t-cat_id-111	the string must start with 4 letters and end with 3 or more letters in lowercase .	concat ( repeat ( <let> , 4 ) , repeatatleast ( <low> , 3 ) )	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj	0
b-3_t-cat_id-111	a list of 2 strings . the first string is 4 letters . the second string is 3 or more lowercase letters .	concat ( repeat ( <let> , 4 ) , repeatatleast ( <low> , 3 ) )	EYUpmwdrjefpz gVnlwzix zyJBoajwyl LWOYsbzyockhso EHUuxew zyJhwgujba	APikez APLgbp aZrCox aZrddg APLOrm aZUlpj	0
b-3_t-cat_id-112	a string that begins with 2 to 3 capital letters and ends in 2 to 3 letters of any case .	concat ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) )	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub	0
b-3_t-cat_id-112	a string consists of 2 - 3 capital letters followed by an additional 2 - 3 letters .	concat ( repeatrange ( <cap> , 2 , 3 ) , repeatrange ( <let> , 2 , 3 ) )	IXgEp IXguj ABJCnY PEuF PEuu IXgEV	KKM Cpt GLWvuuX OLUbaFM IwXg GLWvuub	0
b-3_t-cat_id-114	the string should start with 3 or 4 capital letters . followed by either a lowercase a or capital const0 . then followed by 1 or more letters . then follows 2 capital letters at the end .	concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( <a> , const0 ) , concat ( repeatatleast ( <let> , 1 ) , repeat ( <cap> , 2 ) ) ) )	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW	1 const0,E
b-3_t-cat_id-114	a list of 4 strings . a first string consist the 3 to 4 capital letters . and the next string consist the const0 or const1 . a followed by a next string consist the 1 or more letters if any lowercase or uppercase letters . last string consist the 2 capital letters only .	concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeatatleast ( <let> , 1 ) , repeat ( <cap> , 2 ) ) ) )	YQBKaZUKNI ZDQCEgmzpUlyDFEZHCD UPMaCKT ZFGEacdsAAY XTICaouVM VIIEjVcnyDJH	DVaRAY FUElDysHrTV CYYSAnftBIROP TUXAaBI FWajQxkGGiygRD TANEAW	2 const0,a const1,E
b-3_t-cat_id-117	a list of 2 strings . the first string consist of 1 + digit or that is consist optional .	concat ( optional ( repeatatleast ( <num> , 1 ) ) , repeat ( <let> , 3 ) )	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW	0
b-3_t-cat_id-117	the string should consist of only 3 letters . also optional , the string can start with 1 or more digits .	concat ( optional ( repeatatleast ( <num> , 1 ) ) , repeat ( <let> , 3 ) )	590273wlL Tvn 420vPt 15681042801ncH 58970391hFg 2384818602791907eKU	045364864436Yhrv 2347210fsxZ 04391YnYg 8520kGoW	0
b-3_t-cat_id-119	a string starts with const0 followed by 1 to 4 letters . then there are 3 or more numbers followed by 1 to 4 letters . finally , there are 3 or more numbers optionally followed by a character that is not a number .	concat ( const0 , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , optional ( notcc ( <let> ) ) ) ) ) ) )	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988	1 const0,n
b-3_t-cat_id-119	the string starts with letter const0 followed by 1 to 4 letters after which there are more than 3 numbers that are followed by 1 to 4 letters and then more than 3 numbers . the last part of the string which is optional is not a letter .	concat ( const0 , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatatleast ( <num> , 3 ) , optional ( notcc ( <let> ) ) ) ) ) ) )	nLRrG530PtmJ0636145^ ng725c720 nc292dEg833$ njk128Xh726 nAaq327Z488484635@ nfPrs3594r41649_	nX38689060198LmZT48_ nYPGr529LjEIf268094= nOI867O311;: njlp82264583nJZt94_ n7873m82031 nu86U988	1 const0,n
b-3_t-cat_id-123	the string must consist of the capital letters const0 or const1 . however the beginning of the string can have but not necessary 2 or more capital letters as well .	concat ( optional ( repeatatleast ( <cap> , 2 ) ) , or ( const0 , const1 ) )	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA	2 const0,YWA const1,QEL
b-3_t-cat_id-123	this pattern matches any string that optionally starts with 2 or more capital letters , followed by either the const0 or const1 substring	concat ( optional ( repeatatleast ( <cap> , 2 ) ) , or ( const0 , const1 ) )	BOFQDSYUEYWA ZQSWYZQYWA QCYQELCIQEZJQEL CKRQFQEHZYZZMLRQEL YWAZQKZYSYQQWQEL YWA	SYWA WYWA EYWA WQEL SQEL UYWA	2 const0,YWA const1,QEL
b-3_t-cat_id-125	the string should start with 1 or more number const0 . followed by 2 or more capital letters or 2 or more numbers .	concat ( repeatatleast ( const0 , 1 ) , or ( repeatatleast ( <cap> , 2 ) , repeatatleast ( <num> , 2 ) ) )	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E	1 const0,3
b-3_t-cat_id-125	a string of 1 or more const0 , followed by 2 or more of either capital letters or digits .	concat ( repeatatleast ( const0 , 1 ) , or ( repeatatleast ( <cap> , 2 ) , repeatatleast ( <num> , 2 ) ) )	330212 3FVCXKE 3333MUMSCJ 3241901 3342275478718104 358858340005112156	MOE 48329564357346804 3333333333333V 33333333333333T TPIMB 3333333E	1 const0,3
b-3_t-cat_id-127	a string starting with 3 capital letters followed by 1 or more lower case letters .	concat ( repeat ( <cap> , 3 ) , repeatatleast ( <low> , 1 ) )	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc	0
b-3_t-cat_id-127	the string must start with 3 capital letters followed by 1 or more letters in lowercase .	concat ( repeat ( <cap> , 3 ) , repeatatleast ( <low> , 1 ) )	FUQrqpddxbtfa LJMgzhclx OIEdrtpsnipoduo JUQqhthneswstdas PQYsmixvfif IWNuv	TPkcpzhvrmltzpsbol WNzttczyn SWwqmybwrp MFmbae ALey FYvzkybhxc	0
b-3_t-cat_id-129	a string starts with 2 numbers . next are 1 to 3 lowercase letters . optionally , it can end with 2 to 4 const0 .	concat ( repeat ( <num> , 2 ) , concat ( repeatrange ( <low> , 1 , 3 ) , optional ( repeatrange ( const0 , 2 , 4 ) ) ) )	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777	1 const0,7
b-3_t-cat_id-129	this pattern matches any string that starts with 2 digits , followed by 1 to 3 lowercase letters , and optionally ends with 2 to 4 const0 digits .	concat ( repeat ( <num> , 2 ) , concat ( repeatrange ( <low> , 1 , 3 ) , optional ( repeatrange ( const0 , 2 , 4 ) ) ) )	15l7777 74cn 15lwo77 87o777 56aly7777 20qez777	07lfvi77 636aie7777 852toe 97qcsk77 49s7 065qh7777	1 const0,7
b-3_t-cat_id-13	a string consists of 3 or 4 capital letters followed by an const1 . optionally , it can start with 2 or more letters , a const0 , and 2 or more letters or numbers .	concat ( optional ( concat ( repeatatleast ( <let> , 2 ) , concat ( const0 , repeatatleast ( or ( <let> , <num> ) , 2 ) ) ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , const1 ) )	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE	2 const0,3 const1,E
b-3_t-cat_id-13	a string with 2 or more letters followed by a const0 then 2 or more letters or numbers followed by 3 - 4 capital letters and ending with an const1 .	concat ( optional ( concat ( repeatatleast ( <let> , 2 ) , concat ( const0 , repeatatleast ( or ( <let> , <num> ) , 2 ) ) ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , const1 ) )	GSWGE ueFTFR3GKPYXE ImKJ3NAFMEE ueFTFR3GaAXIE rvnv3HR3q8hTZCGFXE wnBUO3f5KLYE	BKa9PL2jjCgUKUEE BY39cEyKQACTLL UDs3CkFDOHL Z3Uj6rRTqd33CUME i3w1Zl19p3vo9TFLE q3p5AJ3DPKNEATE	2 const0,3 const1,E
b-3_t-cat_id-140	a string starting with 3 const0 followed by 3 or more capital letters then ending with an optional letter .	concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <cap> , 3 ) , optional ( <let> ) ) )	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV	1 const0,0
b-3_t-cat_id-140	my string consist of 3 number const0 , followed by at least 3 capital letters , followed by an optional letter .	concat ( repeat ( const0 , 3 ) , concat ( repeatatleast ( <cap> , 3 ) , optional ( <let> ) ) )	000EVWYGLKW 000EVWYGLKa 000DBJIBJWHSV 000BEJGJHESLTAVQOXu 000DLSH 000XJLTIV	0000RBI 000ZQq 000VTq 0000MWPJYORNDCE 0000PKOPVOQMJMQVF 000VV	1 const0,0
b-3_t-cat_id-142	a string that consists of the following pattern that is repeated 2 times : 2 to 4 alphanumeric characters are followed by 1 or 2 digits .	concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , concat ( repeatrange ( <num> , 1 , 2 ) , concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	7b7898g9U101 WM7rXTM2 HSt8987 WM7rX641 OWjU0C9x54 x62bu0	N0VjY3YUJ45 F9mhB8LBi1 N0VjY3YU8j0	0
b-3_t-cat_id-142	a string consists of 2 - 4 letters or numbers . it is then followed by 1 - 2 numbers . then followed by another 2 - 4 letters or numbers . the string should then end with an additional 1 - 2 numbers .	concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , concat ( repeatrange ( <num> , 1 , 2 ) , concat ( repeatrange ( or ( <let> , <num> ) , 2 , 4 ) , repeatrange ( <num> , 1 , 2 ) ) ) )	7b7898g9U101 WM7rXTM2 HSt8987 WM7rX641 OWjU0C9x54 x62bu0	N0VjY3YUJ45 F9mhB8LBi1 N0VjY3YU8j0	0
b-3_t-cat_id-143	a string starting with 3 - 4 lowercase letters then const0 or const1 followed by 3 numbers and finishing with 2 - 4 number const2 .	concat ( repeatrange ( <low> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <num> , 3 ) , repeatrange ( const2 , 2 , 4 ) ) ) )	isejxs8552222 ubsFY75622 lspzxs914222 lspxs3572222 iseyxs1592222 vfszFY75222	ytqOuH50322 dfrxxs5182 xkzxxs46962222 uvFY011222 ezmFY5522 wkzmOuH36322	3 const0,xs const1,FY const2,2
b-3_t-cat_id-146	the string starts with 1 or 2 const0 followed by const1 or const2 . a const3 follows , then 1 to 4 letters and optionally 3 to 4 lowercase letters .	concat ( repeatrange ( const0 , 1 , 2 ) , concat ( or ( const1 , const2 ) , concat ( const3 , concat ( repeatrange ( <let> , 1 , 4 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	rrhoge rinjgn rhogQCndvyks rrhogmO rrinjgRO rrinjgPbvyxwp	rrrinjgrbnEudwx rinjgaCZLqsqmk rqjgwPYruw rrhoykNaP rrrinjgSwAgtgkg rrqjgOOLtgqy	4 const0,r const1,inj const2,ho const3,g
b-3_t-cat_id-146	a list of 5 strings . the first string is const0 1 - 2 times . the second string is const1 or const2 . the third string is const3 . the fourth string is1 - 4 letters . the fifth string is optional 3 - 4 lowercase letters .	concat ( repeatrange ( const0 , 1 , 2 ) , concat ( or ( const1 , const2 ) , concat ( const3 , concat ( repeatrange ( <let> , 1 , 4 ) , optional ( repeatrange ( <low> , 3 , 4 ) ) ) ) ) )	rrhoge rinjgn rhogQCndvyks rrhogmO rrinjgRO rrinjgPbvyxwp	rrrinjgrbnEudwx rinjgaCZLqsqmk rqjgwPYruw rrhoykNaP rrrinjgSwAgtgkg rrqjgOOLtgqy	4 const0,r const1,inj const2,ho const3,g
b-3_t-cat_id-149	the string has 1 or 2 capital letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <cap> , 1 , 2 ) , repeatatleast ( <low> , 2 ) )	ARyivcdetma QCixsdgt Jdkvmvdjgusltv Uyrulefnxmwbouusmo JRdmoczdhgkyoc BTwugetvgcbtf	FEDnwgaplkwokrtnyfru SEGadiqcka JASuqcgcrihkthwcvvj GRKse VGLvxafaouvsukbok AYDdakbmpcamru	0
b-3_t-cat_id-149	a string consist of 1 to 2 capitals letters followed by 2 or more lowercase letters .	concat ( repeatrange ( <cap> , 1 , 2 ) , repeatatleast ( <low> , 2 ) )	ARyivcdetma QCixsdgt Jdkvmvdjgusltv Uyrulefnxmwbouusmo JRdmoczdhgkyoc BTwugetvgcbtf	FEDnwgaplkwokrtnyfru SEGadiqcka JASuqcgcrihkthwcvvj GRKse VGLvxafaouvsukbok AYDdakbmpcamru	0
b-3_t-cat_id-19	the string has 3 or 4 digits optionally followed by 1 to 3 digits or 1 to 3 capital letters .	concat ( repeatrange ( <num> , 3 , 4 ) , optional ( or ( repeatrange ( <num> , 1 , 3 ) , repeatrange ( <cap> , 1 , 3 ) ) ) )	1683C 955 977077 3166641 168PX 977IAH	84W 55YXZ 85 03DY	0
b-3_t-cat_id-19	a list of 2 strings . the first string is 3 to 4 digits . the second string is 1 to 3 digits or 1 to 3 capital letters and is optional .	concat ( repeatrange ( <num> , 3 , 4 ) , optional ( or ( repeatrange ( <num> , 1 , 3 ) , repeatrange ( <cap> , 1 , 3 ) ) ) )	1683C 955 977077 3166641 168PX 977IAH	84W 55YXZ 85 03DY	0
b-3_t-cat_id-2	the string should start with 2 - 4 letters . it is then followed by 3 capital letters . then followed by 1 -4 lowercase letters . the end of the string shall have at least 1 or more lowercase const0 .	concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( <low> , 1 , 4 ) , repeatatleast ( const0 , 1 ) ) ) )	nYOWNrn RQKgOVMboan QdIOHMXannhnnnn QdIOHMXannynnnn xdyRNPnjnmnnnn qFLkGZVensnnn	RYKFptnwnn INnBRAARrnn vjfCSObxny bbCXkn ySinHSLxmxmxnnnnnn NXYxFPhdexn	1 const0,n
b-3_t-cat_id-2	the string starts with 2 to 4 letters followed by 3 capital letters after which there are 1 to 4 lowercase letters . the string ends with more than 1 letter const0 .	concat ( repeatrange ( <let> , 2 , 4 ) , concat ( repeat ( <cap> , 3 ) , concat ( repeatrange ( <low> , 1 , 4 ) , repeatatleast ( const0 , 1 ) ) ) )	nYOWNrn RQKgOVMboan QdIOHMXannhnnnn QdIOHMXannynnnn xdyRNPnjnmnnnn qFLkGZVensnnn	RYKFptnwnn INnBRAARrnn vjfCSObxny bbCXkn ySinHSLxmxmxnnnnnn NXYxFPhdexn	1 const0,n
b-3_t-cat_id-27	the string shall have between 1 -3 letters . const0 or const1 can be included at the end but is not necessary .	concat ( repeatrange ( <let> , 1 , 3 ) , optional ( or ( const0 , const1 ) ) )	WE Wc bb Tmx TPp uNZV	STTT fVMZ eRRR  eRkR	2 const0,G const1,V
b-3_t-cat_id-27	this pattern matches any string that starts with 1 to 3 letters , and optionally ends with either an additional const0 or const1 capital letter .	concat ( repeatrange ( <let> , 1 , 3 ) , optional ( or ( const0 , const1 ) ) )	WE Wc bb Tmx TPp uNZV	STTT fVMZ eRRR  eRkR	2 const0,G const1,V
b-3_t-cat_id-28	a string starting with an optional 1 - 4 const0 then an optional 2 letters followed by 1 - 4 const0	concat ( optional ( concat ( repeatrange ( const0 , 1 , 4 ) , repeat ( <let> , 2 ) ) ) , repeatrange ( const0 , 1 , 4 ) )	88JQ8888 8UX8 8888FA888 8Jj8888 8 8of8	88888Nc88 88888Lm8888 88888Yd888 88B8888 88888Pn888 888q8888	1 const0,8
b-3_t-cat_id-28	there are only 3 strings . a first string consist the 1 to 4 times const0 numeric value . next string consist the 2 letters there was a 2 strings are the optional strings . last string consist the 1 to 4 times of const0 .	concat ( optional ( concat ( repeatrange ( const0 , 1 , 4 ) , repeat ( <let> , 2 ) ) ) , repeatrange ( const0 , 1 , 4 ) )	88JQ8888 8UX8 8888FA888 8Jj8888 8 8of8	88888Nc88 88888Lm8888 88888Yd888 88B8888 88888Pn888 888q8888	1 const0,8
b-3_t-cat_id-3	a string consists of 2 const0 followed by 1 or more letters .	concat ( repeat ( const0 , 2 ) , repeatatleast ( <let> , 1 ) )	kkCi kkdMdWwXUrnHJTQCWKq kkTGqjlVIq kkA kkCG kkYfFXRdZAppAkr	kk	1 const0,k
b-3_t-cat_id-3	the string must have 2 lowercase const0 followed by 1 or more letters .	concat ( repeat ( const0 , 2 ) , repeatatleast ( <let> , 1 ) )	kkCi kkdMdWwXUrnHJTQCWKq kkTGqjlVIq kkA kkCG kkYfFXRdZAppAkr	kk	1 const0,k
b-3_t-cat_id-40	a string consists of 1 or more const0 followed by 2 or more capital letters .	concat ( repeatatleast ( const0 , 1 ) , repeatatleast ( <cap> , 2 ) )	22XTUJ 2KDBWHTLRQXBBQGAD 2VDP 222DXIOGJJSPWPXUJP 2222LDETOWCYQKUYQA 22222UW	XTIQFYCZV 222222222222F 222222A 2V 22222222X UBZKUKJWWC	1 const0,2
b-3_t-cat_id-40	a string starting with 1 or more const0 and ending with 2 or more capital letters .	concat ( repeatatleast ( const0 , 1 ) , repeatatleast ( <cap> , 2 ) )	22XTUJ 2KDBWHTLRQXBBQGAD 2VDP 222DXIOGJJSPWPXUJP 2222LDETOWCYQKUYQA 22222UW	XTIQFYCZV 222222222222F 222222A 2V 22222222X UBZKUKJWWC	1 const0,2
b-3_t-cat_id-47	this string is composed by 1 or more capital letters that ends with an additional const0	concat ( repeatatleast ( <cap> , 1 ) , const0 )	GSPDBFVPXPPPPBQPRNPP TWSTSPPPP VHBPPHWPZPPPP PIP OZQWDPDPPSPVPEPIPGP ZPJYPP	P P P P	1 const0,P
b-3_t-cat_id-47	the string starts with 1 or more capital letters followed by the letter const0 in capital .	concat ( repeatatleast ( <cap> , 1 ) , const0 )	GSPDBFVPXPPPPBQPRNPP TWSTSPPPP VHBPPHWPZPPPP PIP OZQWDPDPPSPVPEPIPGP ZPJYPP	P P P P	1 const0,P
b-3_t-cat_id-6	a string starting with 2 or more letters followed by 4 numbers .	concat ( repeatatleast ( <let> , 2 ) , repeat ( <num> , 4 ) )	BpNDPklYqBH9088 reWhdf7396 QUqHNwRtVidH2562 poQd8387 IcuQzVwtuqMfo3439 BpNDPklYquV1058	wb948 qJwuInyNCkIS064 mw519 fVVgBVgCYWGszu087 EMQWlr269 t9497	0
b-3_t-cat_id-6	the string should start with 2 or more letters and then is followed by 4 numbers .	concat ( repeatatleast ( <let> , 2 ) , repeat ( <num> , 4 ) )	BpNDPklYqBH9088 reWhdf7396 QUqHNwRtVidH2562 poQd8387 IcuQzVwtuqMfo3439 BpNDPklYquV1058	wb948 qJwuInyNCkIS064 mw519 fVVgBVgCYWGszu087 EMQWlr269 t9497	0
b-3_t-cat_id-60	the string has 1 or more const0 and/or const1	repeatatleast ( or ( const0 , const1 ) , 1 )	FQQFQQFQF FQFQQFQQQQFFQ QFQFQQQFQQQQQFFFFFF FQFF QQFQQFF FQQFQQQQQFF	 	2 const0,F const1,Q
b-3_t-cat_id-60	single string consist of digit const2 plus upercase const0 or const1	repeatatleast ( or ( const0 , const1 ) , 1 )	FQQFQQFQF FQFQQFQQQQFFQ QFQFQQQFQQQQQFFFFFF FQFF QQFQQFF FQQFQQQQQFF	 	3 const0,F const1,Q const2,1
b-3_t-cat_id-62	a string consists of either 4 lowercase letters or 4 capital letters followed by 4 more lowercase letters . then is followed by 1or more capital letters and ends with a comma .	concat ( or ( repeat ( <low> , 4 ) , repeat ( <cap> , 4 ) ) , concat ( repeat ( <low> , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , <,> ) ) )	fnamtnbzLMKTYDVNC, BBUUdfsfDXVERN, lmgmubdsTLQAWBBGTKA, DMFMxxiiCEI, DIMYmsdbZAZHGYPWE, YZPPvqwsROIZBPK,	DJBGDunuoZYAHIOZ, BWAXKrvkzQGP, vxmybzealI, HWHYPvgnfCOLU, QNLKxmxi, calnyqcb,	0
b-3_t-cat_id-62	the string must start with 4 letters in lowercase or 4 letters in capital followed by 4 letters in lowercase . the string must end with more than 1 capital letters followed by a comma .	concat ( or ( repeat ( <low> , 4 ) , repeat ( <cap> , 4 ) ) , concat ( repeat ( <low> , 4 ) , concat ( repeatatleast ( <cap> , 1 ) , <,> ) ) )	fnamtnbzLMKTYDVNC, BBUUdfsfDXVERN, lmgmubdsTLQAWBBGTKA, DMFMxxiiCEI, DIMYmsdbZAZHGYPWE, YZPPvqwsROIZBPK,	DJBGDunuoZYAHIOZ, BWAXKrvkzQGP, vxmybzealI, HWHYPvgnfCOLU, QNLKxmxi, calnyqcb,	0
b-3_t-cat_id-63	the string starts with either more than 3 numbers or 3 letters which are optional . the last part of the string consists of 3 letter const0 .	concat ( optional ( repeatatleast ( or ( <num> , <let> ) , 3 ) ) , repeat ( const0 , 3 ) )	AA4oAAA ADvA3Z9w3eIAAA ADvA3Z9w3e4AAA jGabXP77AS7AAE4zAAA lITAAUAAA ugK9AABAAA	7DAAA YiAAA SoAAA S7O9AA 86ssA3ACA6RArAA 30AAA	1 const0,A
b-3_t-cat_id-64	a string starts with 2 or 3 const0 followed optionally by a const1 or const2 . it then has 3 or 4 capital letters followed by a lowercase letter , then 1 to 4 capital letters . it ends with 2 to 3 const0 .	concat ( repeatrange ( const0 , 2 , 3 ) , concat ( optional ( or ( const1 , const2 ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( <low> , concat ( repeatrange ( <cap> , 1 , 4 ) , repeatrange ( const0 , 2 , 3 ) ) ) ) ) )	SStYARaUSSS SSUDPiJJSS SSStXXNQeLZQVSSS SSUDPiJXSS SSWOMpKSS SSUDPiJSSS	SSqZTNIzIWBLHSSS SSLNHBNvSGSTSS SSMWPVCvSFSASSS SSShSHHKeXISS SStVWZFIrESS SSSlBOKvMSYWSS	3 const0,S const1,q const2,t
b-3_t-cat_id-64	a list of 6 strings . a first 1 is consist the 2 to 3 times of const0 . second string is optional string of const1 or const2 , and next string consist the 3 to 4 times of capital letters . fourth string consist the single lowercase letters only . fifth string consist the 1 to 4 times capital letters . and last string consist the same of the first string .	concat ( repeatrange ( const0 , 2 , 3 ) , concat ( optional ( or ( const1 , const2 ) ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( <low> , concat ( repeatrange ( <cap> , 1 , 4 ) , repeatrange ( const0 , 2 , 3 ) ) ) ) ) )	SStYARaUSSS SSUDPiJJSS SSStXXNQeLZQVSSS SSUDPiJXSS SSWOMpKSS SSUDPiJSSS	SSqZTNIzIWBLHSSS SSLNHBNvSGSTSS SSMWPVCvSFSASSS SSShSHHKeXISS SStVWZFIrESS SSSlBOKvMSYWSS	3 const0,S const1,q const2,t
